t,i,j,τ
17568,49,45,1.0
17646,49,45,1.0
17689,49,45,1.0
17695,49,45,3.0
17702,49,45,2.0
17705,49,45,2.0
17720,49,45,1.0
17725,49,45,2.0
17751,49,45,1.0
17854,49,45,7.0
17900,49,45,1.0
17903,49,45,2.0
17906,49,45,12.0
17920,49,45,1.0
17922,49,45,11.0
17935,49,45,5.0
17941,49,45,2.0
17950,49,45,18.0
17969,49,45,2.0
17985,49,45,2.0
17998,49,45,1.0
18041,49,45,1.0
18043,49,45,8.0
18053,49,45,6.0
18063,49,45,2.0
18066,49,45,1.0
18069,49,45,1.0
18072,49,45,4.0
18078,49,45,2.0
18159,49,45,2.0
18163,49,45,4.0
18236,49,45,2.0
18246,49,45,1.0
18252,49,45,5.0
18265,49,45,1.0
18270,49,45,1.0
18272,49,45,1.0
18447,49,45,1.0
18453,49,45,1.0
18473,49,45,17.0
18584,49,45,2.0
18642,49,45,1.0
18665,49,45,1.0
18676,49,45,1.0
18679,49,45,3.0
20984,49,45,1.0
20986,49,45,3.0
21000,49,45,1.0
21008,49,45,4.0
21019,49,45,2.0
21025,49,45,2.0
21040,49,45,1.0
21043,49,45,2.0
21047,49,45,4.0
21052,49,45,4.0
21058,49,45,1.0
21575,49,45,2.0
21582,49,45,1.0
21588,49,45,6.0
21616,49,45,4.0
21624,49,45,4.0
21637,49,45,1.0
21639,49,45,1.0
21670,49,45,3.0
21680,49,45,1.0
21687,49,45,2.0
21708,49,45,1.0
21746,49,45,5.0
21752,49,45,6.0
21759,49,45,3.0
21767,49,45,1.0
21771,49,45,1.0
21773,49,45,1.0
21782,49,45,2.0
21789,49,45,1.0
21804,49,45,2.0
21808,49,45,1.0
21814,49,45,2.0
21991,49,45,3.0
21995,49,45,3.0
22007,49,45,11.0
22103,49,45,13.0
22149,49,45,1.0
22164,49,45,2.0
22167,49,45,1.0
22173,49,45,1.0
22175,49,45,1.0
22184,49,45,1.0
22188,49,45,2.0
22194,49,45,3.0
22198,49,45,1.0
22202,49,45,1.0
22214,49,45,8.0
22226,49,45,2.0
22234,49,45,2.0
22348,49,45,4.0
22356,49,45,4.0
22412,49,45,3.0
22416,49,45,3.0
25423,49,45,9.0
25433,49,45,3.0
25927,49,45,16.0
26008,49,45,4.0
26084,49,45,5.0
26093,49,45,1.0
26104,49,45,1.0
26106,49,45,6.0
26114,49,45,1.0
26116,49,45,1.0
26118,49,45,2.0
26124,49,45,3.0
26131,49,45,3.0
26144,49,45,35.0
26187,49,45,4.0
26201,49,45,4.0
26274,49,45,1.0
26276,49,45,8.0
26285,49,45,7.0
26331,49,45,23.0
26360,49,45,3.0
26366,49,45,2.0
26373,49,45,1.0
26375,49,45,8.0
26426,49,45,1.0
27094,49,45,1.0
27100,49,45,6.0
30219,49,45,5.0
30249,49,45,8.0
30272,49,45,1.0
30275,49,45,2.0
30281,49,45,4.0
30286,49,45,1.0
30297,49,45,1.0
30299,49,45,6.0
30307,49,45,2.0
30310,49,45,2.0
30335,49,45,1.0
30338,49,45,1.0
30372,49,45,3.0
30382,49,45,1.0
30387,49,45,2.0
30393,49,45,3.0
30399,49,45,2.0
30408,49,45,3.0
30412,49,45,15.0
30428,49,45,2.0
30431,49,45,1.0
30458,49,45,1.0
30460,49,45,1.0
30464,49,45,3.0
30468,49,45,5.0
30719,49,45,1.0
30722,49,45,4.0
30727,49,45,5.0
30739,49,45,1.0
30742,49,45,2.0
30746,49,45,3.0
30751,49,45,1.0
30759,49,45,2.0
30762,49,45,1.0
30768,49,45,1.0
30818,49,45,7.0
31039,49,45,4.0
31044,49,45,3.0
31099,49,45,4.0
31112,49,45,1.0
31114,49,45,4.0
31120,49,45,2.0
31124,49,45,5.0
31132,49,45,1.0
31136,49,45,22.0
31160,49,45,2.0
31171,49,45,17.0
31189,49,45,13.0
31203,49,45,1.0
31205,49,45,2.0
31208,49,45,5.0
31224,49,45,3.0
31231,49,45,6.0
31323,49,45,2.0
31395,49,45,4.0
31403,49,45,1.0
31405,49,45,1.0
31423,49,45,3.0
31427,49,45,1.0
31459,49,45,1.0
31461,49,45,9.0
31471,49,45,3.0
33835,49,45,11.0
33847,49,45,2.0
33852,49,45,10.0
33864,49,45,15.0
33881,49,45,1.0
33886,49,45,6.0
33896,49,45,2.0
33916,49,45,2.0
33919,49,45,1.0
33926,49,45,1.0
33947,49,45,8.0
34884,49,45,12.0
34907,49,45,2.0
34910,49,45,1.0
34915,49,45,1.0
34928,49,45,2.0
34960,49,45,1.0
34970,49,45,4.0
34975,49,45,1.0
34981,49,45,1.0
34995,49,45,5.0
35011,49,45,5.0
35064,49,45,4.0
35072,49,45,1.0
35257,49,45,2.0
35261,49,45,3.0
35277,49,45,1.0
35282,49,45,2.0
35285,49,45,15.0
35302,49,45,1.0
35305,49,45,6.0
35312,49,45,4.0
35419,49,45,17.0
35476,49,45,1.0
35479,49,45,1.0
35482,49,45,1.0
35517,49,45,1.0
35521,49,45,5.0
35565,49,45,3.0
35572,49,45,1.0
35575,49,45,2.0
35589,49,45,1.0
35592,49,45,1.0
35594,49,45,1.0
35599,49,45,3.0
35623,49,45,2.0
35626,49,45,1.0
35640,49,45,7.0
35649,49,45,1.0
35657,49,45,6.0
35667,49,45,2.0
35670,49,45,18.0
35694,49,45,1.0
35749,49,45,3.0
35779,49,45,3.0
35797,49,45,1.0
35839,49,45,6.0
35873,49,45,2.0
35876,49,45,3.0
35885,49,45,11.0
35897,49,45,1.0
35908,49,45,1.0
35918,49,45,1.0
35922,49,45,1.0
35925,49,45,16.0
35942,49,45,2.0
35946,49,45,27.0
35974,49,45,6.0
35981,49,45,4.0
35991,49,45,1.0
35993,49,45,6.0
38357,49,45,2.0
38365,49,45,4.0
38373,49,45,2.0
38376,49,45,8.0
38390,49,45,1.0
38392,49,45,2.0
38400,49,45,6.0
38410,49,45,1.0
38418,49,45,1.0
38428,49,45,7.0
38436,49,45,4.0
38442,49,45,2.0
38446,49,45,2.0
38450,49,45,1.0
38457,49,45,3.0
38465,49,45,3.0
38471,49,45,3.0
38482,49,45,1.0
38484,49,45,2.0
38500,49,45,4.0
38683,49,45,1.0
38685,49,45,1.0
38952,49,45,1.0
38961,49,45,2.0
38968,49,45,2.0
38971,49,45,3.0
38985,49,45,1.0
39068,49,45,9.0
39086,49,45,1.0
39093,49,45,1.0
39099,49,45,1.0
39177,49,45,2.0
39180,49,45,1.0
39182,49,45,1.0
39185,49,45,3.0
39202,49,45,2.0
39496,49,45,10.0
39975,49,45,5.0
40009,49,45,6.0
40021,49,45,3.0
40027,49,45,7.0
40035,49,45,1.0
40037,49,45,3.0
40053,49,45,1.0
40122,49,45,1.0
40124,49,45,4.0
42444,49,45,7.0
42454,49,45,4.0
42464,49,45,3.0
42898,49,45,2.0
42901,49,45,10.0
42913,49,45,1.0
42915,49,45,1.0
42923,49,45,1.0
42931,49,45,1.0
42937,49,45,1.0
42940,49,45,1.0
42956,49,45,1.0
42958,49,45,1.0
42961,49,45,1.0
43288,49,45,3.0
43297,49,45,7.0
43305,49,45,3.0
43309,49,45,4.0
43316,49,45,11.0
43329,49,45,1.0
43340,49,45,12.0
43353,49,45,2.0
43364,49,45,2.0
43371,49,45,2.0
43379,49,45,1.0
43383,49,45,5.0
43390,49,45,4.0
43395,49,45,10.0
43406,49,45,15.0
43422,49,45,1.0
43425,49,45,7.0
43434,49,45,1.0
43475,49,45,2.0
43499,49,45,2.0
43505,49,45,9.0
43515,49,45,4.0
43530,49,45,2.0
43534,49,45,1.0
43538,49,45,1.0
43540,49,45,3.0
43546,49,45,3.0
43557,49,45,1.0
43562,49,45,1.0
43564,49,45,1.0
43566,49,45,3.0
43576,49,45,2.0
43588,49,45,2.0
43591,49,45,1.0
43593,49,45,2.0
43618,49,45,9.0
43637,49,45,3.0
43641,49,45,3.0
43646,49,45,4.0
43658,49,45,8.0
43697,49,45,2.0
43719,49,45,1.0
43722,49,45,1.0
43726,49,45,1.0
43728,49,45,1.0
43738,49,45,1.0
43741,49,45,2.0
43880,49,45,3.0
43885,49,45,3.0
44302,49,45,2.0
44305,49,45,7.0
44322,49,45,5.0
44329,49,45,2.0
46808,49,45,17.0
46826,49,45,1.0
46828,49,45,2.0
46831,49,45,1.0
46834,49,45,1.0
46837,49,45,4.0
46849,49,45,4.0
46874,49,45,4.0
46882,49,45,3.0
46889,49,45,1.0
46894,49,45,1.0
46896,49,45,2.0
46904,49,45,6.0
46940,49,45,5.0
47092,49,45,5.0
47099,49,45,7.0
47110,49,45,5.0
47116,49,45,2.0
47369,49,45,10.0
47482,49,45,9.0
47492,49,45,27.0
47527,49,45,11.0
47539,49,45,6.0
47546,49,45,2.0
47549,49,45,9.0
47559,49,45,2.0
47564,49,45,10.0
47582,49,45,2.0
47585,49,45,6.0
47599,49,45,2.0
47615,49,45,1.0
47627,49,45,1.0
47638,49,45,3.0
47660,49,45,1.0
47663,49,45,5.0
47672,49,45,3.0
47679,49,45,9.0
47690,49,45,1.0
47741,49,45,7.0
47752,49,45,8.0
47762,49,45,1.0
47770,49,45,2.0
47773,49,45,4.0
47778,49,45,2.0
47788,49,45,4.0
47795,49,45,11.0
47810,49,45,1.0
47837,49,45,2.0
47840,49,45,1.0
47842,49,45,4.0
47851,49,45,22.0
47875,49,45,4.0
48038,49,45,2.0
48060,49,45,3.0
48070,49,45,2.0
48089,49,45,3.0
48093,49,45,1.0
48096,49,45,1.0
48098,49,45,3.0
48106,49,45,4.0
48111,49,45,2.0
48117,49,45,2.0
48149,49,45,5.0
48164,49,45,1.0
48375,49,45,1.0
48460,49,45,1.0
48498,49,45,3.0
48510,49,45,4.0
48530,49,45,8.0
48543,49,45,1.0
51282,49,45,1.0
51284,49,45,4.0
51289,49,45,2.0
52611,49,45,3.0
52615,49,45,6.0
52623,49,45,1.0
52626,49,45,2.0
52658,49,45,1.0
52680,49,45,4.0
52690,49,45,2.0
52693,49,45,1.0
52704,49,45,6.0
52718,49,45,2.0
52835,49,45,4.0
52875,49,45,1.0
55694,49,45,2.0
55947,49,45,2.0
56010,49,45,5.0
56016,49,45,2.0
56024,49,45,3.0
56033,49,45,3.0
56037,49,45,13.0
56052,49,45,2.0
56101,49,45,2.0
56105,49,45,1.0
56111,49,45,3.0
56117,49,45,2.0
56129,49,45,3.0
56133,49,45,2.0
56136,49,45,7.0
56144,49,45,1.0
56148,49,45,2.0
56151,49,45,3.0
56163,49,45,1.0
56165,49,45,5.0
56171,49,45,1.0
56222,49,45,4.0
56228,49,45,3.0
56240,49,45,2.0
56247,49,45,1.0
56249,49,45,2.0
56252,49,45,2.0
56255,49,45,1.0
56282,49,45,6.0
56365,49,45,5.0
56427,49,45,1.0
56429,49,45,2.0
56433,49,45,1.0
56436,49,45,2.0
56441,49,45,2.0
56445,49,45,1.0
56448,49,45,2.0
56980,49,45,10.0
56991,49,45,14.0
57006,49,45,9.0
57016,49,45,3.0
57021,49,45,3.0
57050,49,45,3.0
57054,49,45,19.0
57085,49,45,2.0
57088,49,45,1.0
57149,49,45,1.0
57151,49,45,4.0
57156,49,45,3.0
57195,49,45,3.0
57199,49,45,1.0
57201,49,45,5.0
57207,49,45,3.0
57213,49,45,1.0
57216,49,45,2.0
57219,49,45,1.0
57221,49,45,1.0
57223,49,45,3.0
57227,49,45,1.0
57229,49,45,6.0
57237,49,45,2.0
57268,49,45,1.0
57282,49,45,2.0
57288,49,45,1.0
57301,49,45,1.0
57305,49,45,1.0
57313,49,45,3.0
57317,49,45,1.0
57319,49,45,1.0
57322,49,45,2.0
57348,49,45,1.0
57350,49,45,1.0
57353,49,45,5.0
57369,49,45,2.0
57387,49,45,4.0
57393,49,45,1.0
57399,49,45,2.0
57403,49,45,1.0
57405,49,45,2.0
57446,49,45,4.0
57452,49,45,1.0
57454,49,45,1.0
57465,49,45,8.0
57506,49,45,1.0
57531,49,45,1.0
4738,49,55,3.0
4750,49,55,3.0
4754,49,55,1.0
4768,49,55,6.0
4776,49,55,2.0
483,49,61,1.0
498,49,61,1.0
3967,49,61,1.0
12457,49,61,1.0
13093,49,61,7.0
16529,49,61,1.0
16551,49,61,1.0
16555,49,61,5.0
16746,49,61,1.0
16977,49,61,1.0
34660,49,61,1.0
52609,49,61,2.0
4765,49,62,14.0
17276,49,62,2.0
17279,49,62,1.0
17281,49,62,3.0
17285,49,62,10.0
17315,49,62,1.0
17318,49,62,1.0
17320,49,62,1.0
17323,49,62,1.0
491,49,76,1.0
499,49,76,1.0
522,49,76,2.0
525,49,76,4.0
4087,49,76,1.0
4201,49,76,2.0
9166,49,76,1.0
12401,49,76,4.0
12418,49,76,4.0
12424,49,76,1.0
12451,49,76,1.0
12464,49,76,3.0
12473,49,76,1.0
12484,49,76,2.0
17542,49,76,2.0
26468,49,76,3.0
26472,49,76,5.0
26479,49,76,1.0
26481,49,76,2.0
26484,49,76,4.0
56730,49,76,6.0
92,50,28,1.0
100,50,28,1.0
130,50,28,1.0
153,50,28,1.0
160,50,28,3.0
230,50,28,1.0
282,50,28,1.0
291,50,28,1.0
295,50,28,1.0
332,50,28,1.0
334,50,28,8.0
370,50,28,4.0
403,50,28,2.0
412,50,28,1.0
414,50,28,3.0
429,50,28,1.0
619,50,28,1.0
632,50,28,6.0
640,50,28,3.0
653,50,28,3.0
659,50,28,1.0
723,50,28,2.0
735,50,28,4.0
741,50,28,1.0
743,50,28,1.0
746,50,28,5.0
764,50,28,1.0
768,50,28,3.0
772,50,28,1.0
774,50,28,1.0
776,50,28,2.0
781,50,28,3.0
901,50,28,1.0
1039,50,28,4.0
1062,50,28,1.0
1072,50,28,1.0
1092,50,28,3.0
1102,50,28,3.0
1116,50,28,1.0
1144,50,28,1.0
1161,50,28,1.0
1177,50,28,10.0
1193,50,28,1.0
1199,50,28,1.0
1203,50,28,1.0
1205,50,28,1.0
1209,50,28,1.0
1262,50,28,1.0
1294,50,28,2.0
1298,50,28,2.0
3556,50,28,1.0
3561,50,28,3.0
12102,50,28,5.0
12108,50,28,1.0
12110,50,28,7.0
12119,50,28,11.0
12131,50,28,3.0
12135,50,28,10.0
17110,50,28,1.0
17129,50,28,11.0
18310,50,28,21.0
18747,50,28,1.0
18801,50,28,1.0
18804,50,28,1.0
18806,50,28,1.0
18818,50,28,1.0
18822,50,28,1.0
18833,50,28,1.0
18837,50,28,1.0
18842,50,28,1.0
18854,50,28,1.0
18858,50,28,1.0
18870,50,28,1.0
18907,50,28,1.0
18909,50,28,1.0
18912,50,28,1.0
18914,50,28,3.0
19121,50,28,1.0
19607,50,28,1.0
20000,50,28,1.0
20097,50,28,1.0
20208,50,28,1.0
20262,50,28,1.0
20449,50,28,1.0
20476,50,28,1.0
20486,50,28,1.0
20498,50,28,1.0
20500,50,28,1.0
20721,50,28,19.0
34318,50,28,2.0
39686,50,28,1.0
39692,50,28,1.0
39694,50,28,1.0
39701,50,28,1.0
39703,50,28,1.0
39705,50,28,5.0
39718,50,28,3.0
39749,50,28,4.0
39754,50,28,2.0
39758,50,28,1.0
39889,50,28,1.0
39892,50,28,1.0
40179,50,28,1.0
40186,50,28,1.0
40236,50,28,6.0
40246,50,28,1.0
40253,50,28,10.0
40276,50,28,1.0
40278,50,28,6.0
40285,50,28,1.0
40289,50,28,1.0
40303,50,28,1.0
40305,50,28,6.0
40313,50,28,8.0
40327,50,28,2.0
40335,50,28,6.0
40342,50,28,13.0
40356,50,28,2.0
40368,50,28,1.0
40371,50,28,3.0
40375,50,28,2.0
40378,50,28,2.0
40381,50,28,3.0
40402,50,28,1.0
42613,50,28,4.0
42618,50,28,1.0
42626,50,28,2.0
42651,50,28,1.0
42654,50,28,1.0
43195,50,28,16.0
43250,50,28,2.0
43253,50,28,8.0
43262,50,28,21.0
43285,50,28,14.0
44173,50,28,4.0
44561,50,28,33.0
44598,50,28,15.0
44615,50,28,5.0
44621,50,28,15.0
44637,50,28,2.0
51746,50,28,3.0
51750,50,28,2.0
51755,50,28,1.0
51760,50,28,2.0
52623,50,28,1.0
52680,50,28,2.0
52684,50,28,1.0
52693,50,28,2.0
52697,50,28,1.0
52704,50,28,1.0
52728,50,28,1.0
52747,50,28,1.0
52751,50,28,1.0
52754,50,28,4.0
52765,50,28,4.0
52770,50,28,2.0
52773,50,28,2.0
52786,50,28,2.0
52791,50,28,1.0
52793,50,28,2.0
52797,50,28,1.0
52800,50,28,1.0
52806,50,28,6.0
52813,50,28,1.0
52820,50,28,1.0
52822,50,28,1.0
52825,50,28,1.0
52832,50,28,2.0
52838,50,28,2.0
52841,50,28,2.0
52846,50,28,14.0
52862,50,28,1.0
52866,50,28,1.0
52870,50,28,6.0
52878,50,28,3.0
52882,50,28,9.0
53103,50,28,1.0
53129,50,28,1.0
53138,50,28,3.0
53148,50,28,1.0
53163,50,28,1.0
53180,50,28,1.0
53195,50,28,9.0
53215,50,28,4.0
53227,50,28,1.0
53235,50,28,2.0
53241,50,28,1.0
53245,50,28,12.0
53265,50,28,1.0
53272,50,28,2.0
53278,50,28,2.0
53282,50,28,10.0
53316,50,28,3.0
53320,50,28,3.0
53325,50,28,1.0
53328,50,28,4.0
53333,50,28,5.0
53340,50,28,1.0
53343,50,28,6.0
53351,50,28,1.0
53356,50,28,1.0
53360,50,28,1.0
53377,50,28,1.0
53384,50,28,1.0
53404,50,28,1.0
53407,50,28,10.0
53437,50,28,1.0
53450,50,28,1.0
53452,50,28,3.0
53456,50,28,1.0
53476,50,28,1.0
53478,50,28,3.0
53484,50,28,1.0
53486,50,28,9.0
53496,50,28,24.0
53526,50,28,4.0
53531,50,28,11.0
53591,50,28,1.0
53593,50,28,1.0
53651,50,28,3.0
53656,50,28,2.0
53669,50,28,2.0
53672,50,28,1.0
53674,50,28,2.0
53690,50,28,1.0
53692,50,28,2.0
53697,50,28,1.0
53699,50,28,1.0
53705,50,28,2.0
53716,50,28,10.0
53734,50,28,2.0
53746,50,28,1.0
53843,50,28,1.0
53847,50,28,2.0
53850,50,28,4.0
53869,50,28,10.0
53881,50,28,2.0
53890,50,28,1.0
53899,50,28,1.0
53910,50,28,3.0
53914,50,28,4.0
53948,50,28,1.0
53952,50,28,17.0
53988,50,28,1.0
53996,50,28,10.0
54021,50,28,4.0
54027,50,28,1.0
54047,50,28,1.0
54049,50,28,10.0
54062,50,28,2.0
54065,50,28,1.0
54067,50,28,1.0
54075,50,28,1.0
54139,50,28,1.0
54141,50,28,1.0
54183,50,28,9.0
54193,50,28,2.0
54196,50,28,7.0
54233,50,28,1.0
54315,50,28,1.0
54367,50,28,5.0
54411,50,28,1.0
54483,50,28,1.0
54520,50,28,1.0
54582,50,28,1.0
54584,50,28,1.0
54699,50,28,1.0
54778,50,28,1.0
54805,50,28,8.0
54819,50,28,1.0
54821,50,28,6.0
54829,50,28,1.0
54833,50,28,3.0
54837,50,28,3.0
54897,50,28,3.0
54906,50,28,2.0
54946,50,28,18.0
54972,50,28,2.0
54975,50,28,3.0
54979,50,28,1.0
54981,50,28,4.0
54987,50,28,3.0
54997,50,28,1.0
54999,50,28,11.0
55011,50,28,15.0
55042,50,28,1.0
55048,50,28,2.0
55051,50,28,5.0
55152,50,28,6.0
55176,50,28,7.0
55184,50,28,1.0
55186,50,28,5.0
55261,50,28,7.0
55284,50,28,1.0
55294,50,28,6.0
55480,50,28,27.0
55508,50,28,5.0
55516,50,28,4.0
55522,50,28,3.0
55795,50,28,39.0
55846,50,28,5.0
55852,50,28,2.0
56525,50,28,2.0
56841,50,28,1.0
56851,50,28,1.0
56853,50,28,1.0
56864,50,28,2.0
56899,50,28,1.0
56901,50,28,2.0
56913,50,28,2.0
56959,50,28,3.0
56964,50,28,7.0
56980,50,28,1.0
56984,50,28,1.0
56990,50,28,2.0
57067,50,28,1.0
57069,50,28,2.0
57116,50,28,1.0
57119,50,28,1.0
57142,50,28,3.0
57574,50,28,1.0
57585,50,28,2.0
57602,50,28,1.0
57613,50,28,3.0
57623,50,28,8.0
57642,50,28,1.0
57645,50,28,1.0
57647,50,28,2.0
57666,50,28,2.0
57672,50,28,1.0
57674,50,28,11.0
57688,50,28,2.0
57691,50,28,13.0
57708,50,28,1.0
57734,50,28,1.0
57754,50,28,5.0
57766,50,28,2.0
57776,50,28,2.0
57786,50,28,3.0
57790,50,28,1.0
43,50,30,4.0
504,50,30,1.0
644,50,30,1.0
695,50,30,2.0
3489,50,30,1.0
57,50,36,1.0
66,50,36,1.0
162,50,36,7.0
181,50,36,1.0
184,50,36,1.0
190,50,36,3.0
197,50,36,6.0
207,50,36,2.0
223,50,36,2.0
227,50,36,2.0
231,50,36,2.0
238,50,36,1.0
246,50,36,2.0
255,50,36,2.0
282,50,36,1.0
291,50,36,1.0
293,50,36,1.0
359,50,36,1.0
371,50,36,3.0
398,50,36,1.0
418,50,36,1.0
420,50,36,1.0
422,50,36,1.0
430,50,36,2.0
645,50,36,1.0
654,50,36,6.0
661,50,36,1.0
671,50,36,1.0
673,50,36,2.0
712,50,36,1.0
714,50,36,9.0
730,50,36,2.0
768,50,36,2.0
772,50,36,2.0
775,50,36,3.0
799,50,36,1.0
807,50,36,1.0
809,50,36,7.0
820,50,36,1.0
826,50,36,1.0
832,50,36,1.0
839,50,36,1.0
844,50,36,1.0
846,50,36,1.0
848,50,36,1.0
851,50,36,6.0
859,50,36,1.0
866,50,36,2.0
872,50,36,1.0
875,50,36,1.0
878,50,36,1.0
1256,50,36,2.0
1260,50,36,1.0
1282,50,36,1.0
1295,50,36,1.0
1299,50,36,1.0
9936,50,36,1.0
9939,50,36,1.0
9957,50,36,1.0
9963,50,36,2.0
9970,50,36,1.0
9979,50,36,3.0
9983,50,36,2.0
12140,50,36,2.0
17053,50,36,1.0
17109,50,36,1.0
17128,50,36,12.0
38191,50,36,3.0
38199,50,36,1.0
38277,50,36,1.0
38279,50,36,11.0
38830,50,36,39.0
39325,50,36,8.0
39686,50,36,26.0
39891,50,36,1.0
39894,50,36,1.0
39896,50,36,1.0
40067,50,36,1.0
40117,50,36,1.0
40252,50,36,3.0
9216,52,33,1.0
9222,52,33,1.0
21021,52,33,2.0
21057,52,33,3.0
21072,52,33,6.0
21085,52,33,2.0
21091,52,33,2.0
21094,52,33,2.0
21097,52,33,2.0
21100,52,33,1.0
21105,52,33,1.0
21107,52,33,3.0
22442,52,33,1.0
31143,52,33,3.0
47488,52,33,1.0
51405,52,33,1.0
51786,52,33,1.0
51814,52,33,2.0
51818,52,33,2.0
51823,52,33,4.0
51863,52,33,1.0
51937,52,33,2.0
51941,52,33,4.0
51956,52,33,2.0
52018,52,33,2.0
13918,52,83,1.0
18355,52,85,1.0
25381,52,85,2.0
25385,52,85,1.0
167,53,58,4.0
235,53,58,2.0
239,53,58,4.0
246,53,58,2.0
262,53,58,2.0
265,53,58,2.0
283,53,58,17.0
348,53,58,1.0
360,53,58,2.0
382,53,58,3.0
390,53,58,1.0
403,53,58,1.0
412,53,58,1.0
414,53,58,1.0
427,53,58,1.0
431,53,58,1.0
437,53,58,1.0
442,53,58,2.0
452,53,58,5.0
458,53,58,1.0
468,53,58,1.0
470,53,58,1.0
474,53,58,1.0
478,53,58,1.0
493,53,58,1.0
497,53,58,1.0
500,53,58,1.0
587,53,58,3.0
591,53,58,1.0
619,53,58,2.0
635,53,58,1.0
654,53,58,2.0
803,53,58,1.0
806,53,58,4.0
838,53,58,4.0
843,53,58,2.0
859,53,58,1.0
899,53,58,2.0
914,53,58,2.0
974,53,58,2.0
993,53,58,1.0
1000,53,58,3.0
1009,53,58,1.0
1011,53,58,2.0
1019,53,58,2.0
1022,53,58,6.0
1029,53,58,4.0
1034,53,58,4.0
1040,53,58,2.0
1043,53,58,3.0
1059,53,58,1.0
1066,53,58,2.0
1069,53,58,2.0
1391,53,58,1.0
1393,53,58,1.0
1395,53,58,1.0
1448,53,58,1.0
1450,53,58,2.0
1453,53,58,2.0
1456,53,58,1.0
1509,53,58,1.0
1517,53,58,1.0
1654,53,58,6.0
1705,53,58,4.0
1710,53,58,1.0
1713,53,58,4.0
34832,53,58,1.0
34837,53,58,5.0
34938,53,58,1.0
34992,53,58,5.0
35002,53,58,2.0
35006,53,58,2.0
35025,53,58,1.0
35028,53,58,1.0
35036,53,58,1.0
35072,53,58,3.0
35080,53,58,3.0
35101,53,58,13.0
35115,53,58,7.0
35132,53,58,3.0
35136,53,58,1.0
35139,53,58,1.0
35160,53,58,1.0
35171,53,58,2.0
35174,53,58,2.0
35179,53,58,3.0
35185,53,58,3.0
35190,53,58,4.0
35195,53,58,1.0
35204,53,58,2.0
35207,53,58,3.0
35213,53,58,3.0
35221,53,58,1.0
35233,53,58,1.0
35246,53,58,1.0
35258,53,58,1.0
35264,53,58,1.0
35266,53,58,1.0
35282,53,58,1.0
35304,53,58,9.0
35332,53,58,3.0
35418,53,58,2.0
35421,53,58,2.0
35425,53,58,2.0
35491,53,58,14.0
35506,53,58,11.0
35544,53,58,3.0
35589,53,58,3.0
35593,53,58,7.0
35601,53,58,6.0
38005,53,58,4.0
38025,53,58,3.0
38035,53,58,20.0
38057,53,58,3.0
39095,53,58,3.0
39099,53,58,1.0
39101,53,58,1.0
39103,53,58,1.0
39105,53,58,3.0
39775,53,58,7.0
39881,53,58,1.0
39883,53,58,2.0
42303,53,58,1.0
42307,53,58,2.0
42310,53,58,1.0
42374,53,58,8.0
42383,53,58,10.0
42395,53,58,1.0
42399,53,58,1.0
42402,53,58,2.0
42405,53,58,2.0
42408,53,58,6.0
42416,53,58,1.0
42433,53,58,2.0
42436,53,58,2.0
42439,53,58,1.0
42510,53,58,2.0
141,54,4,1.0
145,54,4,2.0
3917,54,4,5.0
3924,54,4,1.0
4394,54,4,1.0
21502,54,4,1.0
21504,54,4,1.0
21516,54,4,1.0
21520,54,4,1.0
21522,54,4,15.0
21538,54,4,1.0
21542,54,4,11.0
21816,54,4,1.0
25346,54,4,1.0
25371,54,4,5.0
25429,54,4,1.0
25431,54,4,2.0
34668,54,4,1.0
34671,54,4,2.0
34736,54,4,1.0
34739,54,4,2.0
34743,54,4,1.0
34751,54,4,1.0
34753,54,4,1.0
34755,54,4,1.0
34762,54,4,1.0
34764,54,4,2.0
34774,54,4,1.0
34782,54,4,2.0
34786,54,4,2.0
34828,54,4,5.0
34835,54,4,1.0
35227,54,4,1.0
35231,54,4,1.0
35234,54,4,1.0
35245,54,4,1.0
35249,54,4,1.0
35267,54,4,1.0
35270,54,4,3.0
35274,54,4,1.0
38872,54,4,2.0
38875,54,4,3.0
38879,54,4,1.0
38908,54,4,3.0
38913,54,4,2.0
39878,54,4,1.0
47658,54,4,1.0
48216,54,4,3.0
48220,54,4,3.0
48231,54,4,2.0
48301,54,4,1.0
48304,54,4,1.0
48316,54,4,2.0
48467,54,4,3.0
48474,54,4,3.0
48478,54,4,1.0
48488,54,4,1.0
48498,54,4,1.0
48514,54,4,1.0
48522,54,4,1.0
48526,54,4,1.0
48553,54,4,3.0
48560,54,4,3.0
48564,54,4,1.0
48569,54,4,2.0
48572,54,4,2.0
48576,54,4,1.0
48590,54,4,1.0
55940,54,4,1.0
56174,54,4,1.0
56271,54,4,1.0
56376,54,4,1.0
56390,54,4,2.0
56411,54,4,1.0
584,54,6,2.0
588,54,6,2.0
592,54,6,2.0
595,54,6,4.0
600,54,6,1.0
1165,54,6,3.0
5009,54,6,2.0
22693,54,29,1.0
22696,54,29,1.0
22699,54,29,1.0
22707,54,29,5.0
22186,54,33,1.0
22188,54,33,4.0
22693,54,33,9.0
22703,54,33,12.0
26674,54,33,2.0
56545,54,33,1.0
927,54,48,1.0
3318,54,48,3.0
7648,54,48,1.0
7650,54,48,3.0
7655,54,48,3.0
7659,54,48,1.0
8227,54,48,1.0
9078,54,48,1.0
10046,54,48,1.0
12191,54,48,1.0
12723,54,48,1.0
12734,54,48,1.0
12759,54,48,2.0
