t,i,j,τ
14051,153,271,1.0
14122,153,271,1.0
14195,153,271,1.0
14335,153,271,1.0
14364,153,271,1.0
14369,153,271,1.0
14372,153,271,1.0
14375,153,271,1.0
14377,153,271,2.0
14424,153,271,1.0
14440,153,271,1.0
14445,153,271,1.0
14509,153,271,2.0
14525,153,271,1.0
14534,153,271,2.0
14565,153,271,4.0
14641,153,271,11.0
14653,153,271,2.0
14656,153,271,2.0
14660,153,271,10.0
14671,153,271,2.0
14674,153,271,5.0
14680,153,271,1.0
14693,153,271,1.0
34880,153,271,1.0
35093,153,271,1.0
35097,153,271,2.0
35103,153,271,4.0
35120,153,271,4.0
35125,153,271,6.0
35132,153,271,1.0
35273,153,271,1.0
35685,153,271,1.0
35693,153,271,1.0
35739,153,271,1.0
35770,153,271,2.0
35992,153,271,1.0
35997,153,271,1.0
36005,153,271,1.0
36011,153,271,1.0
36013,153,271,1.0
36020,153,271,4.0
36033,153,271,3.0
36037,153,271,2.0
36047,153,271,4.0
36057,153,271,2.0
36065,153,271,1.0
36069,153,271,1.0
36071,153,271,1.0
36074,153,271,2.0
36081,153,271,1.0
36088,153,271,3.0
36092,153,271,3.0
36097,153,271,2.0
36100,153,271,3.0
36108,153,271,2.0
36123,153,271,4.0
36129,153,271,1.0
36133,153,271,4.0
36155,153,271,1.0
36157,153,271,1.0
39093,153,271,13.0
39130,153,271,7.0
39142,153,271,6.0
39156,153,271,3.0
39166,153,271,1.0
39168,153,271,2.0
39172,153,271,3.0
39176,153,271,2.0
39179,153,271,11.0
39192,153,271,1.0
39194,153,271,4.0
39199,153,271,5.0
39205,153,271,3.0
39209,153,271,1.0
39214,153,271,18.0
39237,153,271,4.0
39318,153,271,3.0
39322,153,271,1.0
39334,153,271,4.0
39340,153,271,13.0
39355,153,271,6.0
39363,153,271,1.0
39365,153,271,2.0
39370,153,271,1.0
39391,153,271,9.0
39519,153,271,1.0
39569,153,271,1.0
39803,153,271,1.0
40096,153,271,1.0
40098,153,271,1.0
40178,153,271,6.0
40389,153,271,1.0
40392,153,271,1.0
40617,153,271,1.0
40620,153,271,1.0
40684,153,271,2.0
43419,153,271,2.0
43724,153,271,5.0
43856,153,271,1.0
43908,153,271,1.0
44034,153,271,1.0
44293,153,271,1.0
44383,153,271,1.0
44402,153,271,3.0
44418,153,271,1.0
44420,153,271,1.0
44422,153,271,1.0
44425,153,271,1.0
44427,153,271,3.0
44433,153,271,5.0
44446,153,271,2.0
44450,153,271,7.0
44459,153,271,15.0
44475,153,271,7.0
44485,153,271,1.0
44528,153,271,2.0
44599,153,271,1.0
44863,153,271,6.0
44872,153,271,1.0
47912,153,271,9.0
47922,153,271,33.0
47958,153,271,3.0
47962,153,271,2.0
47965,153,271,1.0
47968,153,271,18.0
47987,153,271,1.0
47990,153,271,1.0
47992,153,271,4.0
48014,153,271,2.0
48022,153,271,30.0
48054,153,271,5.0
48062,153,271,1.0
48066,153,271,1.0
48069,153,271,1.0
48071,153,271,1.0
48073,153,271,2.0
48076,153,271,1.0
48078,153,271,1.0
48085,153,271,1.0
48087,153,271,1.0
48089,153,271,5.0
48126,153,271,3.0
48144,153,271,1.0
48164,153,271,6.0
48174,153,271,4.0
48179,153,271,1.0
48182,153,271,3.0
48186,153,271,4.0
48192,153,271,8.0
48219,153,271,1.0
48223,153,271,3.0
48232,153,271,3.0
48236,153,271,5.0
48294,153,271,1.0
48803,153,271,3.0
48813,153,271,2.0
48816,153,271,1.0
48820,153,271,5.0
48828,153,271,2.0
48834,153,271,1.0
48840,153,271,2.0
48854,153,271,2.0
48858,153,271,1.0
48860,153,271,4.0
48865,153,271,7.0
48873,153,271,6.0
48881,153,271,6.0
48892,153,271,1.0
48896,153,271,1.0
48900,153,271,7.0
48908,153,271,1.0
48910,153,271,1.0
48913,153,271,6.0
48920,153,271,5.0
48941,153,271,5.0
48953,153,271,1.0
48960,153,271,1.0
48962,153,271,3.0
48966,153,271,1.0
48968,153,271,1.0
48971,153,271,1.0
48984,153,271,3.0
48992,153,271,1.0
48998,153,271,1.0
49000,153,271,1.0
49047,153,271,5.0
49053,153,271,1.0
8930,153,448,1.0
9303,153,448,1.0
9730,153,481,1.0
5300,153,492,1.0
5436,153,492,1.0
5439,153,492,2.0
5560,153,492,1.0
5849,153,492,2.0
8990,153,492,1.0
9118,153,492,1.0
9517,153,492,1.0
9526,153,492,2.0
9576,153,492,1.0
9710,153,492,2.0
9714,153,492,2.0
9718,153,492,2.0
9728,153,492,1.0
9743,153,492,1.0
9746,153,492,1.0
9752,153,492,1.0
9764,153,492,2.0
9768,153,492,1.0
9796,153,492,2.0
9804,153,492,11.0
9818,153,492,1.0
9853,153,492,1.0
9860,153,492,5.0
9879,153,492,1.0
9888,153,492,1.0
9908,153,492,1.0
9910,153,492,1.0
9928,153,492,1.0
9940,153,492,1.0
9969,153,492,1.0
9993,153,492,1.0
10009,153,492,1.0
10336,153,492,1.0
10380,153,492,1.0
10434,153,492,1.0
10439,153,492,1.0
13440,153,492,1.0
13729,153,492,2.0
14066,153,492,1.0
14296,153,492,1.0
14316,153,492,1.0
14318,153,492,1.0
14474,153,492,1.0
34795,153,492,1.0
34797,153,492,1.0
34799,153,492,1.0
35561,153,492,8.0
35578,153,492,4.0
35583,153,492,2.0
35589,153,492,1.0
35591,153,492,4.0
35938,153,492,1.0
35940,153,492,1.0
35942,153,492,4.0
39838,153,492,2.0
39841,153,492,1.0
40291,153,492,1.0
40463,153,492,1.0
40468,153,492,2.0
40619,153,492,1.0
6116,153,499,2.0
13203,153,533,1.0
13672,153,533,1.0
44382,153,533,1.0
44485,153,533,1.0
44500,153,533,1.0
44521,153,533,2.0
44524,153,533,1.0
44526,153,533,1.0
9383,153,601,1.0
10120,153,601,3.0
10126,153,601,1.0
10128,153,601,4.0
13202,153,601,1.0
14437,153,601,1.0
39670,153,601,1.0
39839,153,601,1.0
39841,153,601,1.0
48708,153,601,10.0
48731,153,601,1.0
48736,153,601,2.0
48739,153,601,3.0
48743,153,601,11.0
48758,153,601,3.0
48764,153,601,10.0
48777,153,601,6.0
36199,153,603,1.0
8929,153,709,1.0
9824,153,709,4.0
9847,153,709,2.0
35923,153,709,1.0
39608,153,939,1.0
6003,153,987,1.0
39825,153,987,1.0
43951,154,181,1.0
30573,154,222,1.0
6109,154,271,2.0
6117,154,271,1.0
6120,154,271,2.0
6123,154,271,1.0
34743,154,271,1.0
34746,154,271,1.0
35055,154,271,1.0
35234,154,271,1.0
35618,154,271,1.0
40393,154,271,1.0
40685,154,271,1.0
44331,154,271,1.0
5524,154,285,1.0
17630,154,481,2.0
36119,154,481,1.0
36134,154,481,1.0
6134,154,492,1.0
6141,154,492,2.0
6144,154,492,3.0
6148,154,492,1.0
40389,154,492,1.0
5607,154,499,2.0
17478,154,499,2.0
17496,154,499,1.0
31531,154,499,1.0
31543,154,499,2.0
31555,154,499,1.0
31559,154,499,1.0
31591,154,499,1.0
31594,154,499,3.0
31655,154,499,1.0
34851,154,499,1.0
34903,154,499,1.0
34906,154,499,4.0
34964,154,499,5.0
44314,154,499,2.0
40223,154,533,1.0
40222,154,709,2.0
4903,154,939,1.0
44113,164,172,3.0
44118,164,172,1.0
44172,164,253,1.0
44174,164,253,11.0
44186,164,253,3.0
44190,164,253,9.0
44200,164,253,2.0
44205,164,253,1.0
44207,164,253,1.0
44209,164,253,1.0
44213,164,253,1.0
4607,164,267,3.0
87,164,311,1.0
44110,164,311,1.0
44248,164,533,1.0
40452,164,603,1.0
40459,164,603,1.0
40520,164,603,1.0
40555,164,603,1.0
40561,164,603,1.0
40646,164,603,1.0
40657,164,603,1.0
40791,164,603,2.0
43919,164,987,1.0
43923,164,987,4.0
1794,172,196,1.0
4602,172,196,1.0
5640,172,196,1.0
5737,172,196,1.0
5770,172,196,2.0
9272,172,196,2.0
18073,172,196,1.0
39105,172,196,2.0
47883,172,196,1.0
634,172,311,1.0
639,172,311,2.0
668,172,311,2.0
672,172,311,9.0
682,172,311,1.0
17953,172,603,1.0
18841,172,779,3.0
43465,172,779,1.0
44366,172,779,1.0
10357,172,819,1.0
18068,172,819,1.0
43928,172,875,1.0
17505,172,987,1.0
44926,172,987,1.0
44932,172,987,1.0
44935,172,987,1.0
775,179,209,2.0
40658,179,209,3.0
943,179,222,2.0
9405,179,335,1.0
35537,179,804,1.0
39113,179,804,1.0
39954,179,804,2.0
39961,179,804,1.0
9683,179,875,2.0
13980,181,194,1.0
43961,181,194,1.0
30977,181,222,1.0
14105,181,223,1.0
18166,181,311,1.0
18085,181,513,9.0
17509,181,662,2.0
44708,181,804,1.0
44732,181,804,17.0
44750,181,804,6.0
24,181,826,1.0
1428,184,185,2.0
18096,184,185,1.0
13419,184,194,1.0
13418,184,196,1.0
13419,184,223,1.0
39328,184,253,1.0
39333,184,253,6.0
39340,184,253,3.0
44848,184,255,1.0
48029,184,255,2.0
48069,184,255,1.0
48565,184,255,1.0
8829,184,265,1.0
9463,184,265,1.0
13827,184,265,5.0
31054,184,265,2.0
31258,184,265,3.0
35473,184,265,1.0
44734,184,265,1.0
47881,184,265,1.0
978,184,267,1.0
1428,184,268,4.0
1436,184,268,1.0
1439,184,268,2.0
1445,184,268,2.0
1450,184,268,1.0
1452,184,268,1.0
1481,184,268,1.0
1487,184,268,1.0
1540,184,268,1.0
1561,184,268,1.0
1700,184,268,3.0
1704,184,268,1.0
1708,184,268,1.0
1715,184,268,2.0
8902,184,268,1.0
8905,184,268,13.0
9050,184,268,2.0
9055,184,268,1.0
9068,184,268,1.0
10165,184,268,1.0
10173,184,268,1.0
10179,184,268,1.0
10189,184,268,2.0
10248,184,268,2.0
30551,184,268,1.0
30564,184,268,1.0
31442,184,268,1.0
35900,184,268,5.0
35916,184,268,2.0
36021,184,268,1.0
48052,184,268,1.0
49114,184,268,1.0
39485,184,273,1.0
43432,184,273,1.0
31819,184,743,1.0
9204,184,751,1.0
9210,184,751,1.0
9226,184,751,1.0
9238,184,751,1.0
9241,184,751,7.0
10150,184,751,2.0
10155,184,751,2.0
10160,184,751,17.0
10178,184,751,4.0
10237,184,751,1.0
10275,184,751,1.0
10277,184,751,1.0
10281,184,751,2.0
10285,184,751,1.0
13231,184,751,3.0
13236,184,751,3.0
13244,184,751,1.0
13256,184,751,1.0
13379,184,751,2.0
13413,184,751,2.0
13418,184,751,1.0
13422,184,751,5.0
13438,184,751,1.0
13501,184,751,3.0
13799,184,751,2.0
13817,184,751,1.0
13829,184,751,1.0
14057,184,751,1.0
17627,184,751,1.0
17809,184,751,2.0
18071,184,751,1.0
18079,184,751,1.0
18089,184,751,1.0
18092,184,751,10.0
18282,184,751,1.0
18668,184,751,1.0
18772,184,751,2.0
30665,184,751,1.0
30667,184,751,2.0
30823,184,751,3.0
30827,184,751,1.0
39736,184,751,1.0
39738,184,751,3.0
39923,184,751,3.0
43507,184,751,1.0
43509,184,751,22.0
43535,184,751,1.0
43537,184,751,1.0
43566,184,751,8.0
43575,184,751,1.0
43577,184,751,1.0
43727,184,751,2.0
43732,184,751,2.0
43736,184,751,15.0
43752,184,751,4.0
43759,184,751,4.0
43765,184,751,1.0
43830,184,751,1.0
43832,184,751,5.0
43848,184,751,2.0
44236,184,751,2.0
44239,184,751,1.0
44732,184,751,1.0
44736,184,751,7.0
44745,184,751,1.0
44757,184,751,1.0
48309,184,751,4.0
48469,184,751,2.0
48472,184,751,1.0
48560,184,751,1.0
48567,184,751,1.0
1280,184,778,3.0
1285,184,778,3.0
1290,184,778,4.0
1296,184,778,17.0
1315,184,778,1.0
1322,184,778,4.0
1327,184,778,14.0
1424,184,778,1.0
1427,184,778,2.0
1431,184,778,1.0
1433,184,778,1.0
983,184,804,4.0
1438,184,804,1.0
1447,184,804,2.0
8904,184,804,2.0
9051,184,804,1.0
31471,184,804,2.0
1713,184,826,1.0
35470,184,826,2.0
1699,184,845,1.0
1701,184,845,2.0
1704,184,845,4.0
1711,184,845,1.0
8906,184,845,1.0
5650,185,265,2.0
14163,185,265,1.0
14579,185,265,1.0
14583,185,265,2.0
14589,185,265,1.0
14591,185,265,4.0
14600,185,265,3.0
14604,185,265,1.0
14617,185,265,2.0
14620,185,265,2.0
14687,185,273,5.0
14693,185,273,2.0
14696,185,273,6.0
14703,185,273,1.0
14707,185,273,1.0
18090,185,751,1.0
18100,185,751,1.0
1428,185,778,1.0
14677,185,778,1.0
14682,185,778,1.0
14684,185,778,1.0
14686,185,778,4.0
14691,185,778,1.0
14703,185,778,1.0
6029,194,242,1.0
35475,194,265,1.0
245,194,311,1.0
249,194,311,1.0
1597,194,311,3.0
1612,194,311,1.0
1616,194,311,5.0
1689,194,311,2.0
5340,194,311,1.0
5453,194,311,1.0
5786,194,311,1.0
5792,194,311,5.0
5798,194,311,3.0
6025,194,311,1.0
6046,194,311,1.0
6048,194,311,1.0
17957,194,311,1.0
30390,194,311,1.0
30911,194,311,1.0
31168,194,311,1.0
31801,194,311,2.0
31805,194,311,1.0
31809,194,311,1.0
34906,194,311,1.0
35560,194,311,1.0
35584,194,311,1.0
35601,194,311,1.0
35735,194,311,3.0
35739,194,311,1.0
35754,194,311,1.0
36051,194,311,1.0
36055,194,311,1.0
36066,194,311,1.0
36202,194,311,1.0
36205,194,311,1.0
36280,194,311,1.0
36316,194,311,1.0
44380,194,311,3.0
44387,194,311,3.0
44452,194,311,2.0
48830,194,311,1.0
48832,194,311,1.0
48944,194,311,1.0
48946,194,311,21.0
48968,194,311,1.0
48971,194,311,1.0
48973,194,311,2.0
48994,194,311,4.0
49000,194,311,7.0
49022,194,311,2.0
49033,194,311,1.0
49077,194,311,1.0
49175,194,311,2.0
17648,194,496,1.0
17670,194,496,1.0
13294,194,662,3.0
13952,194,662,2.0
13955,194,662,3.0
13959,194,662,2.0
13978,194,662,1.0
13988,194,662,5.0
30466,194,662,1.0
17981,194,765,3.0
17985,194,765,12.0
34816,194,765,1.0
34870,194,765,4.0
34906,194,765,1.0
35931,194,765,2.0
35934,194,765,1.0
35945,194,765,3.0
35949,194,765,2.0
35953,194,765,1.0
36107,194,765,6.0
36115,194,765,1.0
36119,194,765,1.0
47879,194,765,2.0
48703,194,765,2.0
35474,194,779,1.0
245,194,786,1.0
248,194,786,3.0
252,194,786,2.0
257,194,786,2.0
733,194,786,1.0
4561,194,786,2.0
47878,194,786,1.0
47880,194,786,3.0
47895,194,786,9.0
47905,194,786,3.0
47933,194,786,1.0
44719,194,804,6.0
44730,194,804,1.0
48015,194,804,3.0
48023,194,804,16.0
49195,194,804,1.0
13991,194,939,1.0
34800,194,939,1.0
43455,194,939,1.0
43833,194,987,1.0
48702,196,205,1.0
48704,196,205,3.0
49266,196,205,1.0
5352,196,222,1.0
5354,196,222,1.0
782,196,223,2.0
1342,196,223,1.0
5257,196,223,2.0
5270,196,223,1.0
5283,196,223,12.0
5317,196,223,1.0
5327,196,223,9.0
30864,196,223,1.0
14413,196,267,2.0
5229,196,311,1.0
5235,196,311,1.0
5237,196,311,1.0
5245,196,311,1.0
5257,196,311,2.0
5267,196,311,1.0
5271,196,311,1.0
5273,196,311,1.0
5276,196,311,1.0
40005,196,533,1.0
44902,196,779,1.0
784,196,819,4.0
31229,196,819,1.0
31237,196,819,2.0
35471,196,826,1.0
31224,196,939,1.0
31242,196,939,3.0
31249,196,939,5.0
31260,196,939,1.0
44905,196,987,1.0
1504,205,223,1.0
1526,205,223,1.0
1532,205,223,1.0
8935,205,223,2.0
8939,205,223,1.0
8948,205,223,1.0
8956,205,223,1.0
8958,205,223,1.0
39842,205,223,1.0
932,205,267,1.0
934,205,267,1.0
942,205,267,3.0
13311,205,267,1.0
13724,205,267,1.0
13727,205,267,1.0
13730,205,267,1.0
13733,205,267,1.0
13924,205,267,1.0
14017,205,267,1.0
14401,205,267,3.0
18649,205,267,1.0
18655,205,267,1.0
18657,205,267,1.0
18692,205,267,1.0
18694,205,267,15.0
18710,205,267,1.0
18724,205,267,3.0
18729,205,267,1.0
18731,205,267,8.0
18740,205,267,3.0
18745,205,267,3.0
35979,205,267,1.0
39150,205,267,2.0
39171,205,267,1.0
47734,205,285,2.0
261,205,311,1.0
272,205,311,1.0
808,205,311,1.0
813,205,311,1.0
817,205,311,1.0
819,205,311,1.0
5809,205,311,1.0
39706,205,311,10.0
39717,205,311,2.0
39742,205,311,1.0
39746,205,311,2.0
39750,205,311,1.0
39755,205,311,1.0
39759,205,311,6.0
39822,205,311,2.0
40414,205,311,1.0
40686,205,311,1.0
788,205,496,1.0
805,205,496,2.0
808,205,496,7.0
816,205,496,11.0
830,205,496,1.0
961,205,496,1.0
31246,205,496,1.0
31248,205,496,1.0
30445,205,662,1.0
40364,205,662,3.0
43420,205,662,1.0
5814,205,819,2.0
44097,205,819,2.0
9237,205,939,3.0
9243,205,939,4.0
5309,209,210,1.0
35350,209,275,1.0
971,209,285,1.0
9589,209,751,1.0
13980,209,771,1.0
8905,209,804,1.0
13978,209,804,2.0
48269,209,804,1.0
4899,209,875,1.0
18405,209,875,1.0
47707,209,875,2.0
48269,209,875,1.0
4646,210,778,1.0
5302,210,826,1.0
18180,211,213,1.0
39803,211,213,25.0
40349,211,213,1.0
40745,211,213,1.0
8974,211,222,1.0
8827,211,265,1.0
13388,211,265,2.0
13507,211,265,1.0
39835,211,265,1.0
17564,211,267,2.0
17567,211,267,6.0
17574,211,267,2.0
17578,211,267,2.0
34835,211,267,1.0
4852,211,268,1.0
39326,211,273,1.0
40359,211,311,1.0
40542,211,335,1.0
39841,211,496,1.0
40358,211,662,1.0
13366,211,751,1.0
13379,211,751,1.0
35962,211,762,1.0
35965,211,762,1.0
8785,211,778,1.0
8913,211,778,1.0
8933,211,778,20.0
8954,211,778,8.0
9099,211,778,1.0
40733,211,804,2.0
18872,211,826,1.0
48050,213,223,1.0
31054,213,311,1.0
39784,213,311,1.0
973,222,223,2.0
5376,222,223,1.0
30985,222,223,1.0
30987,222,223,4.0
39774,222,223,1.0
39780,222,223,1.0
39783,222,223,1.0
39805,222,223,1.0
49008,222,223,1.0
288,222,267,5.0
963,222,267,1.0
965,222,267,2.0
970,222,267,1.0
973,222,267,4.0
993,222,267,4.0
1008,222,267,2.0
1014,222,267,1.0
1016,222,267,2.0
1035,222,267,2.0
1039,222,267,1.0
1041,222,267,2.0
1157,222,267,1.0
1208,222,267,1.0
1217,222,267,1.0
1219,222,267,2.0
1239,222,267,1.0
1251,222,267,1.0
1263,222,267,4.0
1550,222,267,8.0
1560,222,267,1.0
1566,222,267,2.0
1573,222,267,11.0
1692,222,267,5.0
4724,222,267,2.0
4784,222,267,2.0
4799,222,267,1.0
4894,222,267,1.0
9303,222,267,1.0
31612,222,267,2.0
32001,222,267,1.0
32003,222,267,1.0
34938,222,267,3.0
34944,222,267,1.0
34949,222,267,2.0
34954,222,267,2.0
34975,222,267,1.0
35151,222,267,1.0
35153,222,267,1.0
35266,222,267,1.0
35278,222,267,1.0
36260,222,267,1.0
36332,222,267,1.0
36334,222,267,1.0
39611,222,267,1.0
40124,222,267,1.0
40133,222,267,1.0
40143,222,267,1.0
40565,222,267,1.0
47904,222,267,2.0
47909,222,267,1.0
47924,222,267,1.0
47928,222,267,1.0
47932,222,267,3.0
48047,222,267,1.0
48052,222,267,1.0
48096,222,267,2.0
48099,222,267,1.0
48101,222,267,1.0
48103,222,267,3.0
48294,222,267,1.0
48300,222,267,6.0
48307,222,267,5.0
48322,222,267,1.0
48324,222,267,3.0
48328,222,267,1.0
48724,222,267,3.0
48768,222,267,2.0
48781,222,267,2.0
48923,222,267,1.0
48928,222,267,1.0
48956,222,267,1.0
48969,222,267,1.0
48972,222,267,2.0
49091,222,267,1.0
49158,222,267,1.0
30842,222,268,1.0
30853,222,268,2.0
30856,222,268,1.0
30871,222,268,6.0
30909,222,268,1.0
31095,222,271,1.0
31052,222,275,1.0
31055,222,275,1.0
5378,222,311,2.0
31052,222,311,2.0
39698,222,311,1.0
5382,222,431,1.0
817,222,496,1.0
825,222,496,1.0
35493,222,496,1.0
35496,222,496,1.0
35500,222,496,5.0
35507,222,496,4.0
35547,222,496,1.0
35552,222,496,1.0
35561,222,496,1.0
9598,222,601,3.0
39680,222,662,1.0
35908,222,765,1.0
5593,222,826,1.0
5610,222,826,1.0
1733,223,253,1.0
39849,223,253,1.0
973,223,267,5.0
1070,223,311,2.0
1236,223,311,1.0
5272,223,311,1.0
13270,223,311,4.0
13418,223,311,2.0
14346,223,311,1.0
14410,223,311,1.0
18173,223,311,1.0
18193,223,311,1.0
18218,223,311,1.0
18220,223,311,1.0
18223,223,311,1.0
18225,223,311,4.0
18276,223,311,1.0
31836,223,311,1.0
39197,223,311,1.0
40413,223,311,1.0
40415,223,311,2.0
44834,223,311,1.0
44271,223,448,1.0
39617,223,494,1.0
575,223,496,1.0
615,223,496,1.0
5829,223,496,1.0
5832,223,496,1.0
5835,223,496,2.0
5839,223,496,1.0
5843,223,496,6.0
5850,223,496,6.0
5858,223,496,1.0
5862,223,496,3.0
5874,223,496,2.0
9662,223,496,1.0
10114,223,496,2.0
10117,223,496,10.0
10128,223,496,9.0
10138,223,496,2.0
10146,223,496,1.0
10148,223,496,3.0
10152,223,496,8.0
14430,223,496,2.0
14435,223,496,2.0
31667,223,496,1.0
31687,223,496,4.0
31692,223,496,1.0
31696,223,496,1.0
31720,223,496,1.0
47872,223,496,1.0
31486,223,601,1.0
13419,223,662,1.0
14450,223,662,1.0
18230,223,662,6.0
18251,223,662,3.0
18258,223,662,2.0
18293,223,662,1.0
31684,223,662,1.0
39845,223,662,1.0
40413,223,662,1.0
44275,223,791,1.0
44351,223,791,1.0
44466,223,791,1.0
44475,223,791,1.0
44478,223,791,3.0
44496,223,791,2.0
783,223,819,1.0
787,223,819,1.0
5826,223,819,3.0
5830,223,819,1.0
5832,223,819,8.0
5850,223,819,1.0
5852,223,819,1.0
5854,223,819,6.0
5863,223,819,2.0
13335,223,939,5.0
13341,223,939,1.0
13343,223,939,5.0
13368,223,939,1.0
30562,240,255,1.0
30559,240,265,1.0
795,240,275,1.0
800,240,285,3.0
48555,240,285,1.0
17552,240,431,4.0
17560,240,431,1.0
17564,240,431,1.0
17570,240,431,5.0
17576,240,431,8.0
30744,240,762,1.0
43542,240,804,1.0
43750,240,804,3.0
43877,240,804,5.0
43884,240,804,11.0
43904,240,804,3.0
43908,240,804,2.0
1568,240,938,1.0
5686,240,938,2.0
5811,240,938,1.0
5813,240,938,1.0
43329,240,938,1.0
49053,240,938,2.0
6141,242,311,1.0
6148,242,311,1.0
18384,242,311,1.0
39809,253,255,1.0
39928,253,255,1.0
31029,253,494,1.0
30673,255,265,1.0
48009,255,265,2.0
31671,255,268,2.0
36123,255,268,5.0
39236,255,268,1.0
39316,255,268,1.0
39319,255,268,1.0
39324,255,268,2.0
39345,255,268,1.0
39358,255,268,2.0
39362,255,268,1.0
39372,255,268,1.0
17527,255,273,2.0
17542,255,273,1.0
17547,255,273,3.0
18395,255,273,2.0
31699,255,273,2.0
35833,255,273,1.0
35836,255,273,2.0
35964,255,273,1.0
35967,255,273,2.0
35970,255,273,1.0
36005,255,273,1.0
36165,255,273,1.0
36169,255,273,1.0
36172,255,273,2.0
36179,255,273,4.0
36243,255,273,1.0
39051,255,273,1.0
39172,255,273,1.0
39174,255,273,1.0
39701,255,311,2.0
39704,255,311,2.0
39711,255,311,1.0
39793,255,311,1.0
39804,255,494,1.0
35375,255,511,1.0
39155,255,511,1.0
47795,255,709,2.0
31285,255,743,1.0
31299,255,743,1.0
31697,255,743,1.0
31699,255,743,2.0
31702,255,743,1.0
44027,255,743,1.0
39709,255,778,1.0
43807,255,778,1.0
31460,255,804,3.0
31464,255,804,3.0
39694,255,804,1.0
39790,255,804,3.0
48354,255,804,1.0
17519,255,826,4.0
17530,255,826,1.0
17533,255,826,2.0
17539,255,826,1.0
17542,255,826,2.0
17547,255,826,3.0
30573,255,826,1.0
36182,255,826,1.0
39168,255,826,1.0
39534,255,826,1.0
44080,255,826,1.0
44727,255,826,2.0
48008,255,826,1.0
48010,255,826,2.0
39711,255,875,1.0
13825,265,268,2.0
31346,265,268,1.0
31348,265,268,3.0
31457,265,268,1.0
13465,265,273,1.0
43550,265,285,1.0
5424,265,335,1.0
43543,265,431,2.0
39498,265,743,3.0
39502,265,743,6.0
39510,265,743,3.0
39514,265,743,1.0
39696,265,743,1.0
44277,265,743,2.0
44283,265,743,1.0
44291,265,743,2.0
44294,265,743,1.0
44298,265,743,5.0
44316,265,743,1.0
44361,265,743,1.0
44384,265,743,1.0
44424,265,743,1.0
44459,265,743,3.0
44467,265,743,4.0
44475,265,743,1.0
44491,265,743,2.0
44505,265,743,3.0
44511,265,743,1.0
44518,265,743,1.0
44521,265,743,2.0
44526,265,743,2.0
44529,265,743,2.0
44532,265,743,3.0
44538,265,743,1.0
44550,265,743,2.0
44564,265,743,8.0
44578,265,743,5.0
44589,265,743,2.0
44604,265,743,5.0
44614,265,743,6.0
44625,265,743,1.0
44630,265,743,1.0
44632,265,743,1.0
44635,265,743,2.0
44639,265,743,1.0
44681,265,743,1.0
44715,265,743,1.0
44723,265,743,2.0
44726,265,743,1.0
5278,265,751,4.0
5289,265,751,1.0
5300,265,751,1.0
5303,265,751,1.0
5305,265,751,2.0
5404,265,751,1.0
9577,265,751,1.0
9587,265,751,1.0
9675,265,751,1.0
13824,265,751,8.0
13833,265,751,1.0
14054,265,751,2.0
31058,265,751,1.0
31255,265,751,2.0
31258,265,751,1.0
35258,265,751,3.0
35471,265,751,1.0
35473,265,751,5.0
35591,265,751,2.0
35475,265,779,1.0
5570,265,804,1.0
9464,265,804,1.0
31455,265,804,3.0
35452,265,804,10.0
5487,265,826,1.0
5499,265,826,1.0
5660,265,826,1.0
5954,265,826,2.0
5959,265,826,2.0
5970,265,826,7.0
5981,265,826,1.0
8824,265,826,1.0
9010,265,826,3.0
9290,265,826,1.0
9463,265,826,1.0
9828,265,826,1.0
9901,265,826,3.0
9935,265,826,1.0
9939,265,826,1.0
10348,265,826,1.0
10359,265,826,1.0
10400,265,826,1.0
10403,265,826,1.0
10408,265,826,1.0
30293,265,826,1.0
30404,265,826,1.0
30506,265,826,1.0
30514,265,826,3.0
30524,265,826,2.0
30527,265,826,1.0
30538,265,826,1.0
30548,265,826,1.0
30634,265,826,1.0
31352,265,826,1.0
31588,265,826,1.0
31687,265,826,2.0
31717,265,826,1.0
35651,265,826,1.0
35738,265,826,1.0
36069,265,826,4.0
36166,265,826,4.0
36184,265,826,1.0
36325,265,826,1.0
36331,265,826,1.0
36334,265,826,1.0
36336,265,826,1.0
39068,265,826,2.0
43535,265,826,1.0
43538,265,826,1.0
43540,265,826,1.0
43561,265,826,1.0
44735,265,826,1.0
44833,265,826,2.0
47729,265,826,3.0
47783,265,826,1.0
9822,265,875,1.0
2,267,272,1.0
928,267,311,3.0
932,267,311,16.0
956,267,311,1.0
959,267,311,2.0
35529,267,311,1.0
939,267,496,5.0
951,267,496,3.0
959,267,496,2.0
14403,267,496,1.0
14405,267,496,1.0
36069,267,496,1.0
36079,267,496,2.0
40048,267,496,1.0
13425,267,513,1.0
17614,267,513,1.0
4605,267,603,2.0
47810,267,603,1.0
14411,267,662,1.0
5532,267,939,1.0
13925,267,939,1.0
30664,268,273,1.0
36190,268,273,2.0
36193,268,273,2.0
39386,268,273,1.0
39594,268,273,1.0
5502,268,751,1.0
5526,268,751,1.0
10165,268,751,1.0
10172,268,751,3.0
10177,268,751,1.0
10179,268,751,4.0
10223,268,751,1.0
13643,268,751,1.0
13826,268,751,1.0
34816,268,751,2.0
34820,268,751,2.0
34833,268,751,1.0
34837,268,751,1.0
34847,268,751,1.0
34853,268,751,6.0
34860,268,751,1.0
34864,268,751,1.0
34866,268,751,1.0
34912,268,751,1.0
34920,268,751,1.0
