t,i,j,τ
4819,1676,1448,1.0
908,1676,1453,4.0
914,1676,1453,1.0
920,1676,1453,2.0
1064,1676,1458,1.0
479,1676,1465,7.0
856,1676,1466,1.0
468,1676,1469,1.0
4848,1676,1469,3.0
471,1676,1470,8.0
563,1676,1470,1.0
461,1676,1471,3.0
1388,1676,1480,1.0
1396,1676,1482,3.0
1400,1676,1482,2.0
499,1676,1489,8.0
4845,1676,1493,1.0
4825,1676,1495,1.0
1387,1676,1498,4.0
1392,1676,1498,2.0
1395,1676,1498,4.0
1400,1676,1498,1.0
4731,1676,1498,3.0
4735,1676,1498,6.0
4758,1676,1498,2.0
4762,1676,1498,1.0
4764,1676,1498,1.0
4774,1676,1498,1.0
4812,1676,1498,2.0
4752,1676,1503,1.0
888,1676,1504,1.0
896,1676,1504,4.0
901,1676,1504,3.0
907,1676,1504,1.0
2171,1676,1504,1.0
1735,1676,1518,1.0
996,1676,1526,1.0
1423,1676,1526,1.0
1425,1676,1526,2.0
4846,1676,1526,3.0
5234,1676,1526,1.0
5587,1676,1526,1.0
880,1676,1528,1.0
887,1676,1528,1.0
898,1676,1528,1.0
908,1676,1528,4.0
913,1676,1528,2.0
920,1676,1528,1.0
923,1676,1528,5.0
929,1676,1528,3.0
1090,1676,1528,3.0
1114,1676,1528,6.0
5601,1676,1528,1.0
5646,1676,1528,3.0
1389,1676,1531,1.0
2170,1676,1562,1.0
2171,1676,1580,2.0
2171,1676,1613,1.0
1450,1676,1678,1.0
483,1676,1688,1.0
1415,1676,1688,1.0
5600,1676,1694,1.0
1074,1676,1698,1.0
848,1676,1700,4.0
853,1676,1700,4.0
859,1676,1700,1.0
862,1676,1700,4.0
867,1676,1700,3.0
873,1676,1700,4.0
878,1676,1700,9.0
890,1676,1700,6.0
897,1676,1700,1.0
899,1676,1700,1.0
903,1676,1700,1.0
906,1676,1700,2.0
911,1676,1700,1.0
913,1676,1700,1.0
921,1676,1700,7.0
929,1676,1700,2.0
932,1676,1700,1.0
934,1676,1700,1.0
937,1676,1700,1.0
941,1676,1700,1.0
950,1676,1700,1.0
969,1676,1700,1.0
974,1676,1700,3.0
978,1676,1700,2.0
982,1676,1700,1.0
1033,1676,1700,2.0
1039,1676,1700,1.0
4839,1676,1706,1.0
4734,1676,1708,1.0
1717,1676,1711,1.0
1396,1676,1718,1.0
1379,1676,1731,1.0
1385,1676,1731,2.0
1435,1676,1731,1.0
4891,1676,1731,1.0
436,1676,1740,2.0
439,1676,1740,2.0
443,1676,1740,7.0
4326,1676,1740,1.0
4329,1676,1740,3.0
5212,1676,1740,1.0
1428,1676,1747,1.0
1436,1676,1747,8.0
4847,1676,1752,2.0
519,1676,1756,2.0
434,1676,1761,1.0
437,1676,1761,5.0
443,1676,1761,8.0
490,1676,1761,4.0
1373,1676,1761,1.0
1384,1676,1761,2.0
1419,1676,1761,1.0
4294,1676,1761,1.0
4316,1676,1761,2.0
4329,1676,1761,2.0
4369,1676,1761,4.0
4377,1676,1761,5.0
4415,1676,1761,1.0
4824,1676,1761,4.0
498,1676,1767,3.0
505,1676,1767,1.0
498,1676,1770,11.0
513,1676,1770,7.0
859,1676,1770,3.0
1061,1676,1770,3.0
1069,1676,1770,1.0
1385,1676,1775,7.0
1393,1676,1775,2.0
522,1676,1779,1.0
4740,1676,1790,3.0
490,1676,1811,1.0
521,1676,1811,1.0
534,1676,1821,1.0
1380,1676,1831,1.0
1384,1676,1831,1.0
1420,1676,1831,1.0
4730,1676,1831,4.0
4831,1676,1831,1.0
4833,1676,1831,3.0
499,1676,1840,4.0
504,1676,1840,2.0
1395,1676,1841,2.0
520,1676,1842,1.0
562,1676,1845,1.0
1440,1676,1847,1.0
468,1676,1853,1.0
1736,1676,1873,1.0
1386,1676,1887,1.0
1417,1676,1887,2.0
1717,1676,1902,1.0
1736,1676,1921,1.0
4787,1676,1921,1.0
4853,1676,1922,1.0
4855,1676,1922,1.0
1048,1677,1441,1.0
5247,1677,1462,1.0
1069,1677,1464,2.0
1077,1677,1464,1.0
4789,1677,1479,1.0
1143,1677,1485,1.0
1146,1677,1489,1.0
923,1677,1501,1.0
510,1677,1523,1.0
516,1677,1525,2.0
528,1677,1525,1.0
531,1677,1525,1.0
1536,1677,1678,2.0
1405,1677,1683,1.0
1029,1677,1684,8.0
4726,1677,1688,1.0
513,1677,1701,4.0
520,1677,1701,1.0
530,1677,1701,3.0
550,1677,1701,1.0
555,1677,1701,3.0
863,1677,1701,1.0
898,1677,1701,1.0
903,1677,1701,2.0
938,1677,1701,5.0
944,1677,1701,2.0
948,1677,1701,1.0
955,1677,1701,1.0
960,1677,1701,19.0
981,1677,1701,1.0
983,1677,1701,11.0
1003,1677,1701,18.0
1025,1677,1701,5.0
1031,1677,1701,2.0
1034,1677,1701,1.0
1036,1677,1701,1.0
1039,1677,1701,1.0
1041,1677,1701,4.0
1047,1677,1701,1.0
1405,1677,1701,1.0
1408,1677,1701,6.0
1416,1677,1701,5.0
1681,1677,1701,2.0
4498,1677,1701,2.0
4927,1677,1701,2.0
4934,1677,1701,1.0
5222,1677,1701,1.0
5243,1677,1701,3.0
511,1677,1713,1.0
4897,1677,1735,1.0
4732,1677,1749,1.0
4893,1677,1749,2.0
1049,1677,1767,19.0
1146,1677,1767,1.0
1680,1677,1850,1.0
1044,1677,1857,1.0
1145,1677,1857,2.0
1468,1677,1894,1.0
863,1677,1899,1.0
1113,1677,1903,2.0
1439,1677,1918,1.0
1442,1677,1918,1.0
4849,1678,1269,1.0
410,1678,1426,1.0
1479,1678,1433,1.0
1815,1678,1458,1.0
381,1678,1459,9.0
391,1678,1459,7.0
409,1678,1459,2.0
4736,1678,1459,1.0
1210,1678,1461,2.0
5574,1678,1462,1.0
4954,1678,1463,1.0
578,1678,1468,2.0
1409,1678,1475,1.0
4881,1678,1479,1.0
1448,1678,1480,1.0
4760,1678,1482,1.0
728,1678,1489,1.0
4824,1678,1492,1.0
398,1678,1497,1.0
1428,1678,1501,1.0
598,1678,1503,1.0
898,1678,1503,1.0
4826,1678,1503,1.0
5021,1678,1503,1.0
5549,1678,1503,2.0
5552,1678,1503,2.0
5573,1678,1503,1.0
5579,1678,1503,2.0
1093,1678,1510,2.0
4703,1678,1517,12.0
4910,1678,1517,1.0
1174,1678,1519,1.0
1325,1678,1520,5.0
5549,1678,1520,1.0
1173,1678,1525,2.0
412,1678,1527,1.0
616,1678,1532,1.0
4656,1678,1592,1.0
4972,1678,1593,1.0
341,1678,1599,1.0
343,1678,1599,2.0
343,1678,1655,1.0
652,1678,1679,1.0
4966,1678,1679,1.0
4709,1678,1680,1.0
4712,1678,1680,1.0
4714,1678,1680,1.0
4724,1678,1680,1.0
4752,1678,1680,1.0
4774,1678,1680,1.0
4779,1678,1680,1.0
1457,1678,1683,1.0
1816,1678,1684,1.0
4607,1678,1684,1.0
4609,1678,1684,5.0
4642,1678,1684,11.0
4945,1678,1684,1.0
4720,1678,1685,2.0
4782,1678,1689,1.0
5333,1678,1698,1.0
5338,1678,1698,39.0
5378,1678,1698,2.0
4759,1678,1700,1.0
1493,1678,1701,1.0
4880,1678,1703,2.0
626,1678,1704,1.0
4723,1678,1706,1.0
5333,1678,1707,1.0
5337,1678,1707,1.0
4783,1678,1708,2.0
1396,1678,1710,5.0
1402,1678,1710,2.0
4881,1678,1711,1.0
4843,1678,1713,1.0
620,1678,1716,3.0
1387,1678,1717,1.0
5308,1678,1717,1.0
5447,1678,1718,1.0
5483,1678,1718,1.0
1115,1678,1727,1.0
1117,1678,1727,1.0
1119,1678,1727,5.0
1125,1678,1727,9.0
4852,1678,1728,1.0
5363,1678,1728,1.0
1024,1678,1731,1.0
4763,1678,1731,1.0
1527,1678,1742,12.0
1540,1678,1742,1.0
1542,1678,1742,7.0
4936,1678,1752,4.0
1853,1678,1761,1.0
4837,1678,1761,2.0
5334,1678,1764,2.0
4703,1678,1765,1.0
4936,1678,1766,1.0
1422,1678,1768,2.0
4758,1678,1772,1.0
4836,1678,1772,1.0
1817,1678,1786,8.0
4720,1678,1786,1.0
1771,1678,1798,1.0
1552,1678,1813,41.0
4727,1678,1816,6.0
4728,1678,1823,1.0
4718,1678,1829,1.0
774,1678,1831,1.0
4749,1678,1835,2.0
4656,1678,1839,1.0
4806,1678,1841,1.0
4809,1678,1841,2.0
4822,1678,1841,5.0
4907,1678,1842,1.0
1481,1678,1845,21.0
1506,1678,1845,1.0
1508,1678,1845,2.0
1512,1678,1845,1.0
1514,1678,1845,10.0
1525,1678,1845,2.0
448,1678,1847,1.0
4846,1678,1847,1.0
4702,1678,1848,13.0
4716,1678,1848,3.0
4726,1678,1848,1.0
4817,1678,1868,1.0
1776,1678,1870,1.0
1945,1678,1870,1.0
743,1678,1872,1.0
4763,1678,1872,1.0
4767,1678,1874,6.0
4774,1678,1874,1.0
4728,1678,1881,2.0
4722,1678,1883,1.0
4612,1678,1886,3.0
4617,1678,1886,2.0
4723,1678,1887,1.0
5449,1678,1888,5.0
5447,1678,1889,1.0
1062,1678,1900,4.0
1192,1678,1900,10.0
1383,1678,1901,1.0
1390,1678,1901,1.0
1400,1678,1901,1.0
4706,1678,1905,1.0
1375,1678,1906,3.0
1381,1678,1906,1.0
1387,1678,1906,4.0
1392,1678,1906,2.0
1395,1678,1906,3.0
4661,1678,1908,4.0
4713,1678,1914,1.0
1377,1678,1919,1.0
1379,1678,1919,1.0
1381,1678,1919,5.0
4836,1678,1919,1.0
1123,1679,1464,2.0
4818,1679,1479,1.0
4823,1679,1490,2.0
1408,1679,1505,1.0
994,1679,1517,3.0
5039,1679,1519,2.0
1297,1679,1520,2.0
1300,1679,1520,1.0
718,1679,1522,1.0
1446,1679,1523,1.0
1449,1679,1523,1.0
1451,1679,1523,6.0
1300,1679,1575,2.0
1331,1679,1575,2.0
1811,1679,1575,1.0
1813,1679,1575,1.0
1818,1679,1575,1.0
1820,1679,1575,1.0
1823,1679,1575,2.0
1826,1679,1575,1.0
1829,1679,1575,5.0
1839,1679,1575,1.0
1843,1679,1575,1.0
1846,1679,1575,2.0
4563,1679,1575,1.0
4648,1679,1575,1.0
4684,1679,1575,1.0
4687,1679,1575,1.0
5023,1679,1575,2.0
5035,1679,1575,1.0
5038,1679,1575,3.0
1819,1679,1628,2.0
1315,1679,1634,2.0
4572,1679,1643,1.0
1503,1679,1696,1.0
1816,1679,1699,1.0
653,1679,1716,7.0
1541,1679,1718,1.0
718,1679,1731,1.0
1427,1679,1742,3.0
1431,1679,1742,1.0
1433,1679,1742,1.0
1745,1679,1764,2.0
4496,1679,1770,1.0
4506,1679,1792,1.0
4854,1679,1816,3.0
1527,1679,1819,1.0
1532,1679,1819,1.0
1541,1679,1819,1.0
4746,1679,1821,1.0
4748,1679,1821,1.0
4857,1679,1823,1.0
5039,1679,1825,1.0
1455,1679,1835,1.0
831,1679,1847,1.0
4713,1679,1858,1.0
1475,1679,1862,1.0
994,1679,1871,3.0
1471,1679,1872,1.0
1474,1679,1872,6.0
1363,1679,1884,1.0
4494,1679,1885,1.0
1462,1679,1886,1.0
4760,1679,1906,1.0
4871,1679,1908,1.0
1025,1679,1921,1.0
4710,1680,1428,1.0
5464,1680,1441,5.0
1697,1680,1443,3.0
1701,1680,1443,8.0
1710,1680,1443,1.0
1716,1680,1443,6.0
1723,1680,1443,7.0
1731,1680,1443,4.0
1736,1680,1443,1.0
1740,1680,1443,7.0
1748,1680,1443,9.0
1762,1680,1443,3.0
1778,1680,1443,3.0
1784,1680,1443,1.0
1787,1680,1443,1.0
1789,1680,1443,1.0
4795,1680,1443,10.0
4709,1680,1455,1.0
4852,1680,1455,1.0
1358,1680,1458,2.0
4710,1680,1459,1.0
4834,1680,1466,1.0
5464,1680,1489,5.0
4849,1680,1493,1.0
4818,1680,1495,1.0
4780,1680,1503,1.0
4712,1680,1517,3.0
5417,1680,1580,2.0
5420,1680,1580,3.0
5466,1680,1585,3.0
5468,1680,1599,1.0
1781,1680,1636,1.0
5456,1680,1684,1.0
4778,1680,1689,2.0
4812,1680,1695,1.0
5173,1680,1698,1.0
5464,1680,1712,5.0
1351,1680,1728,1.0
579,1680,1732,6.0
586,1680,1732,1.0
5450,1680,1740,1.0
4849,1680,1752,1.0
5464,1680,1752,5.0
4787,1680,1761,1.0
582,1680,1765,1.0
5464,1680,1766,5.0
5464,1680,1767,4.0
1781,1680,1772,2.0
1786,1680,1772,4.0
4720,1680,1772,4.0
4725,1680,1772,3.0
5217,1680,1772,9.0
5227,1680,1772,7.0
5237,1680,1772,4.0
5242,1680,1772,1.0
5244,1680,1772,6.0
5252,1680,1772,12.0
5265,1680,1772,2.0
5269,1680,1772,15.0
5292,1680,1772,4.0
5297,1680,1772,6.0
5304,1680,1772,7.0
5313,1680,1772,12.0
5326,1680,1772,7.0
5352,1680,1772,1.0
5358,1680,1772,24.0
5384,1680,1772,7.0
5392,1680,1772,3.0
5400,1680,1772,1.0
5408,1680,1772,1.0
5412,1680,1772,3.0
5417,1680,1772,2.0
4727,1680,1816,1.0
4741,1680,1835,13.0
4756,1680,1835,3.0
4760,1680,1835,11.0
4772,1680,1835,4.0
4834,1680,1840,1.0
4803,1680,1841,1.0
4805,1680,1841,1.0
4709,1680,1848,1.0
4714,1680,1848,2.0
4871,1680,1850,1.0
1359,1680,1851,1.0
4800,1680,1880,1.0
4817,1680,1880,5.0
5467,1680,1882,1.0
4783,1680,1897,1.0
4839,1681,1471,1.0
960,1681,1477,2.0
964,1681,1477,2.0
968,1681,1477,5.0
1090,1681,1477,1.0
1367,1681,1484,1.0
4748,1681,1513,1.0
971,1681,1519,1.0
1214,1681,1519,1.0
487,1681,1523,2.0
502,1681,1523,1.0
544,1681,1523,1.0
550,1681,1523,1.0
552,1681,1523,3.0
562,1681,1523,1.0
568,1681,1523,1.0
578,1681,1523,1.0
912,1681,1524,36.0
505,1681,1525,1.0
513,1681,1525,1.0
535,1681,1525,2.0
565,1681,1525,1.0
567,1681,1525,1.0
577,1681,1525,1.0
582,1681,1525,3.0
914,1681,1525,2.0
923,1681,1525,2.0
927,1681,1525,16.0
944,1681,1525,12.0
957,1681,1525,3.0
961,1681,1525,1.0
963,1681,1525,16.0
981,1681,1525,1.0
985,1681,1525,4.0
990,1681,1525,62.0
1413,1681,1526,2.0
552,1681,1527,1.0
495,1681,1529,2.0
498,1681,1529,1.0
502,1681,1529,1.0
504,1681,1529,1.0
507,1681,1529,1.0
560,1681,1529,2.0
566,1681,1529,1.0
1222,1681,1599,3.0
1226,1681,1599,1.0
1228,1681,1599,4.0
1233,1681,1599,7.0
1238,1681,1600,1.0
1238,1681,1655,2.0
601,1681,1683,1.0
610,1681,1683,1.0
908,1681,1683,331.0
1382,1681,1707,1.0
1380,1681,1731,1.0
1429,1681,1731,1.0
1440,1681,1731,1.0
1444,1681,1731,1.0
500,1681,1758,1.0
1423,1681,1770,1.0
494,1681,1771,14.0
600,1681,1813,3.0
518,1681,1821,5.0
491,1681,1825,1.0
525,1681,1825,2.0
538,1681,1825,1.0
567,1681,1825,2.0
592,1681,1825,1.0
1206,1681,1825,2.0
1210,1681,1825,2.0
1226,1681,1825,4.0
1449,1681,1831,1.0
4750,1681,1876,1.0
1130,1681,1884,1.0
1133,1681,1884,1.0
1136,1681,1884,6.0
1144,1681,1884,3.0
1148,1681,1884,1.0
1197,1681,1890,4.0
1202,1681,1890,6.0
1222,1681,1890,6.0
1230,1681,1890,1.0
1232,1681,1890,2.0
1235,1681,1890,4.0
1216,1681,1919,1.0
824,1682,1684,4.0
918,1682,1688,1.0
923,1682,1688,2.0
929,1682,1688,1.0
1092,1682,1696,1.0
4777,1683,1426,1.0
4865,1683,1461,1.0
1387,1683,1464,1.0
1394,1683,1464,1.0
1156,1683,1466,1.0
1159,1683,1466,1.0
1104,1683,1467,1.0
960,1683,1477,13.0
1115,1683,1477,3.0
4794,1683,1479,1.0
1374,1683,1484,1.0
1153,1683,1487,1.0
1155,1683,1487,2.0
1158,1683,1487,3.0
5437,1683,1503,1.0
4724,1683,1516,1.0
1170,1683,1518,1.0
1174,1683,1519,1.0
1212,1683,1519,1.0
1215,1683,1519,2.0
839,1683,1523,2.0
907,1683,1524,2.0
910,1683,1524,2.0
913,1683,1524,1.0
915,1683,1524,34.0
815,1683,1525,1.0
841,1683,1525,7.0
849,1683,1525,2.0
861,1683,1525,1.0
908,1683,1525,3.0
912,1683,1525,1.0
917,1683,1525,1.0
920,1683,1525,3.0
925,1683,1525,6.0
932,1683,1525,7.0
940,1683,1525,6.0
948,1683,1525,1.0
951,1683,1525,1.0
955,1683,1525,2.0
959,1683,1525,1.0
961,1683,1525,7.0
970,1683,1525,6.0
977,1683,1525,12.0
990,1683,1525,3.0
994,1683,1525,15.0
1010,1683,1525,2.0
1013,1683,1525,13.0
1027,1683,1525,25.0
1754,1683,1527,3.0
1758,1683,1527,1.0
1760,1683,1527,3.0
1767,1683,1527,2.0
1770,1683,1527,1.0
1137,1683,1529,1.0
988,1683,1531,1.0
1431,1683,1535,1.0
1222,1683,1599,14.0
1237,1683,1599,2.0
1237,1683,1600,2.0
1237,1683,1655,2.0
1408,1683,1691,1.0
1860,1683,1692,1.0
1418,1683,1703,1.0
601,1683,1704,1.0
1429,1683,1718,1.0
1438,1683,1718,7.0
1448,1683,1718,2.0
1452,1683,1718,3.0
1456,1683,1718,1.0
5396,1683,1731,1.0
1402,1683,1734,1.0
5271,1683,1766,1.0
980,1683,1789,1.0
982,1683,1789,1.0
984,1683,1789,1.0
1418,1683,1808,1.0
601,1683,1813,4.0
864,1683,1825,1.0
1135,1683,1825,1.0
1205,1683,1825,4.0
1210,1683,1825,2.0
1219,1683,1825,1.0
1226,1683,1825,4.0
5355,1683,1836,1.0
5357,1683,1836,2.0
1397,1683,1858,1.0
4779,1683,1865,2.0
1383,1683,1880,1.0
1385,1683,1880,1.0
1393,1683,1880,1.0
4782,1683,1880,6.0
4789,1683,1880,1.0
1133,1683,1884,1.0
1137,1683,1884,5.0
1143,1683,1884,7.0
1151,1683,1884,3.0
1192,1683,1890,15.0
1222,1683,1890,17.0
1392,1683,1897,2.0
1397,1683,1897,1.0
5266,1683,1908,2.0
989,1683,1911,2.0
1215,1683,1919,2.0
1220,1683,1919,2.0
4794,1683,1920,2.0
1231,1683,1924,1.0
1434,1684,1425,1.0
802,1684,1430,1.0
807,1684,1430,1.0
1304,1684,1437,2.0
1606,1684,1439,1.0
840,1684,1441,1.0
844,1684,1441,1.0
847,1684,1441,1.0
929,1684,1441,1.0
983,1684,1441,1.0
987,1684,1441,1.0
1128,1684,1441,5.0
1359,1684,1441,3.0
1483,1684,1441,1.0
1546,1684,1441,1.0
1606,1684,1441,4.0
1612,1684,1441,2.0
1696,1684,1441,1.0
1699,1684,1441,1.0
4531,1684,1441,5.0
4549,1684,1441,1.0
4814,1684,1441,1.0
4909,1684,1441,1.0
5101,1684,1441,1.0
5286,1684,1441,1.0
5306,1684,1441,1.0
5310,1684,1441,1.0
5315,1684,1441,2.0
5326,1684,1441,1.0
1058,1684,1448,1.0
1127,1684,1448,1.0
1133,1684,1448,1.0
1867,1684,1451,5.0
1879,1684,1451,3.0
1978,1684,1451,1.0
4766,1684,1451,2.0
4769,1684,1451,3.0
4773,1684,1451,2.0
4781,1684,1451,3.0
4785,1684,1451,1.0
4787,1684,1451,1.0
4804,1684,1451,1.0
4819,1684,1452,1.0
1657,1684,1463,3.0
1661,1684,1463,2.0
1670,1684,1463,1.0
1672,1684,1463,2.0
1705,1684,1463,1.0
1919,1684,1463,2.0
1954,1684,1463,1.0
4468,1684,1463,1.0
4552,1684,1463,1.0
4664,1684,1463,5.0
4879,1684,1463,6.0
5199,1684,1463,1.0
5210,1684,1463,1.0
1257,1684,1464,1.0
5260,1684,1470,3.0
5264,1684,1470,1.0
5268,1684,1470,2.0
5286,1684,1470,3.0
4788,1684,1473,1.0
5390,1684,1477,3.0
4782,1684,1479,1.0
4786,1684,1479,1.0
4764,1684,1482,1.0
839,1684,1489,1.0
842,1684,1489,1.0
886,1684,1489,1.0
900,1684,1489,1.0
902,1684,1489,1.0
924,1684,1489,1.0
926,1684,1489,4.0
932,1684,1489,3.0
937,1684,1489,1.0
953,1684,1489,1.0
955,1684,1489,10.0
1099,1684,1489,1.0
1177,1684,1489,1.0
1180,1684,1489,1.0
1202,1684,1489,1.0
1275,1684,1489,1.0
1350,1684,1489,4.0
1356,1684,1489,2.0
1361,1684,1489,4.0
1382,1684,1489,1.0
1404,1684,1489,1.0
1417,1684,1489,1.0
1479,1684,1489,1.0
4832,1684,1490,1.0
4787,1684,1498,3.0
4795,1684,1498,12.0
5439,1684,1501,1.0
1799,1684,1503,2.0
4856,1684,1507,1.0
4858,1684,1507,1.0
4972,1684,1507,2.0
5086,1684,1507,1.0
1815,1684,1513,1.0
5530,1684,1520,1.0
5532,1684,1520,1.0
5547,1684,1520,1.0
5057,1684,1522,1.0
5068,1684,1522,1.0
1160,1684,1526,1.0
1163,1684,1526,7.0
1171,1684,1526,3.0
1183,1684,1526,3.0
1203,1684,1526,1.0
1209,1684,1526,3.0
1240,1684,1526,1.0
4680,1684,1563,1.0
1794,1684,1580,4.0
5467,1684,1591,3.0
4677,1684,1593,14.0
4440,1684,1595,1.0
4443,1684,1595,1.0
4445,1684,1595,2.0
5446,1684,1598,2.0
1220,1684,1617,2.0
1280,1684,1617,2.0
4455,1684,1617,1.0
4544,1684,1617,1.0
4547,1684,1617,1.0
1953,1684,1628,5.0
4468,1684,1628,1.0
4472,1684,1628,1.0
4537,1684,1628,3.0
4681,1684,1644,3.0
5104,1684,1659,1.0
5111,1684,1659,3.0
1253,1684,1660,1.0
1283,1684,1660,2.0
1288,1684,1660,1.0
1294,1684,1660,1.0
1461,1684,1687,1.0
1463,1684,1687,1.0
1465,1684,1687,2.0
4818,1684,1688,1.0
1283,1684,1692,9.0
1294,1684,1692,1.0
5016,1684,1694,1.0
1065,1684,1698,1.0
1336,1684,1698,7.0
1344,1684,1698,4.0
1349,1684,1698,2.0
1354,1684,1698,2.0
1027,1684,1701,1.0
1029,1684,1701,4.0
1036,1684,1701,2.0
1461,1684,1702,1.0
804,1684,1703,2.0
4836,1684,1703,1.0
1336,1684,1707,10.0
1349,1684,1707,7.0
909,1684,1711,14.0
4704,1684,1711,1.0
4786,1684,1711,1.0
840,1684,1716,1.0
870,1684,1716,4.0
1663,1684,1717,2.0
4875,1684,1717,1.0
4878,1684,1717,1.0
1425,1684,1724,2.0
1093,1684,1725,5.0
5363,1684,1728,1.0
5013,1684,1740,1.0
5028,1684,1740,1.0
5126,1684,1740,4.0
5131,1684,1740,2.0
806,1684,1759,2.0
5338,1684,1761,1.0
5343,1684,1761,1.0
5346,1684,1761,1.0
5348,1684,1761,1.0
5352,1684,1761,1.0
1337,1684,1764,2.0
1341,1684,1764,1.0
1343,1684,1764,2.0
1348,1684,1764,2.0
1354,1684,1764,2.0
927,1684,1767,1.0
938,1684,1767,1.0
940,1684,1767,3.0
944,1684,1767,13.0
958,1684,1767,1.0
961,1684,1767,1.0
1820,1684,1767,2.0
1823,1684,1767,2.0
1830,1684,1767,1.0
1833,1684,1767,1.0
1840,1684,1767,1.0
1890,1684,1767,2.0
4543,1684,1767,1.0
4697,1684,1767,2.0
4700,1684,1767,1.0
4707,1684,1767,1.0
5202,1684,1767,1.0
5215,1684,1767,1.0
5304,1684,1767,2.0
5316,1684,1767,1.0
1190,1684,1769,2.0
1193,1684,1769,4.0
1198,1684,1769,3.0
4467,1684,1770,1.0
4478,1684,1770,1.0
1134,1684,1783,1.0
1136,1684,1783,4.0
1141,1684,1783,3.0
1145,1684,1783,1.0
1150,1684,1783,5.0
1175,1684,1783,3.0
4580,1684,1783,4.0
1176,1684,1791,2.0
1180,1684,1791,1.0
5156,1684,1791,1.0
1375,1684,1798,1.0
1378,1684,1798,2.0
1415,1684,1798,2.0
5208,1684,1798,1.0
1476,1684,1811,1.0
813,1684,1825,2.0
4954,1684,1825,1.0
4769,1684,1829,1.0
874,1684,1839,1.0
1556,1684,1839,1.0
846,1684,1840,2.0
905,1684,1840,1.0
938,1684,1840,6.0
949,1684,1840,1.0
953,1684,1840,1.0
955,1684,1840,2.0
962,1684,1840,1.0
966,1684,1840,1.0
972,1684,1840,1.0
978,1684,1840,1.0
1176,1684,1840,1.0
1309,1684,1840,2.0
1489,1684,1840,1.0
1491,1684,1840,1.0
1706,1684,1840,1.0
1843,1684,1840,1.0
4590,1684,1840,1.0
4716,1684,1840,5.0
4925,1684,1840,2.0
4932,1684,1840,5.0
5198,1684,1840,1.0
5215,1684,1840,1.0
5218,1684,1840,1.0
5220,1684,1840,1.0
5227,1684,1840,2.0
1429,1684,1841,1.0
1450,1684,1841,1.0
4478,1684,1855,2.0
4483,1684,1855,9.0
4498,1684,1855,1.0
930,1684,1857,1.0
935,1684,1857,2.0
982,1684,1857,5.0
1170,1684,1857,4.0
1218,1684,1857,1.0
1276,1684,1857,1.0
1278,1684,1857,1.0
1281,1684,1857,2.0
1606,1684,1857,6.0
4505,1684,1857,1.0
4507,1684,1857,2.0
4838,1684,1857,1.0
4841,1684,1857,1.0
4844,1684,1857,3.0
4849,1684,1857,1.0
4985,1684,1857,6.0
4996,1684,1857,2.0
5000,1684,1857,1.0
5221,1684,1857,2.0
5229,1684,1857,1.0
5242,1684,1857,2.0
5245,1684,1857,1.0
5261,1684,1857,3.0
5265,1684,1857,1.0
5330,1684,1857,1.0
5521,1684,1874,3.0
1609,1684,1876,5.0
4786,1684,1877,1.0
1745,1684,1880,19.0
1808,1684,1880,2.0
4609,1684,1882,1.0
5351,1684,1883,4.0
4767,1684,1886,1.0
4743,1684,1888,1.0
4843,1684,1892,3.0
5387,1684,1898,3.0
4710,1684,1900,1.0
1420,1684,1901,10.0
1470,1684,1901,2.0
5464,1684,1901,1.0
5549,1684,1901,2.0
5552,1684,1901,1.0
4558,1684,1908,4.0
4563,1684,1908,9.0
4573,1684,1908,5.0
819,1684,1911,1.0
839,1684,1911,1.0
842,1684,1911,1.0
844,1684,1911,2.0
849,1684,1911,1.0
877,1684,1911,2.0
4851,1684,1913,1.0
4886,1684,1913,1.0
5204,1684,1913,1.0
5248,1684,1913,1.0
5134,1684,1914,2.0
4746,1685,1443,1.0
4750,1685,1443,1.0
4864,1685,1464,1.0
4835,1685,1492,1.0
1740,1685,1513,3.0
4740,1685,1696,1.0
5197,1685,1740,5.0
5203,1685,1740,1.0
5205,1685,1740,1.0
4783,1685,1749,1.0
4801,1685,1749,1.0
532,1685,1771,1.0
767,1685,1771,1.0
4735,1685,1816,1.0
4865,1685,1880,1.0
1083,1687,1439,2.0
1468,1687,1489,1.0
1470,1687,1489,2.0
5296,1687,1699,1.0
853,1687,1702,1.0
923,1687,1702,1.0
1022,1687,1702,1.0
1024,1687,1702,1.0
1028,1687,1702,1.0
1053,1687,1702,1.0
1075,1687,1702,1.0
1079,1687,1702,1.0
1083,1687,1702,2.0
1462,1687,1702,1.0
1467,1687,1702,1.0
1744,1687,1702,1.0
4779,1687,1702,3.0
4796,1687,1702,1.0
4798,1687,1702,2.0
5400,1687,1702,1.0
5403,1687,1702,1.0
5398,1687,1734,1.0
853,1687,1819,1.0
1468,1687,1840,1.0
1446,1687,1841,3.0
1467,1687,1841,2.0
1471,1687,1841,1.0
1474,1687,1841,1.0
4527,1687,1841,1.0
4717,1687,1841,1.0
5402,1687,1841,1.0
5461,1687,1841,1.0
5481,1687,1841,1.0
5496,1687,1841,2.0
5500,1687,1841,1.0
5514,1687,1841,1.0
5516,1687,1841,4.0
5537,1687,1841,2.0
5543,1687,1841,2.0
1476,1687,1901,2.0
1479,1687,1901,1.0
1731,1687,1901,1.0
4528,1687,1901,1.0
5400,1687,1901,1.0
5408,1687,1901,1.0
