t,i,j,τ
1519,817,823,3.0
1526,817,823,1.0
1530,817,823,1.0
5875,817,823,1.0
9543,817,823,1.0
13347,817,823,1.0
18617,817,823,1.0
18631,817,823,1.0
18634,817,823,1.0
18796,817,823,1.0
30643,817,823,1.0
30653,817,823,2.0
34581,817,823,4.0
35354,817,823,1.0
4717,817,841,1.0
418,817,847,1.0
420,817,847,1.0
446,817,847,1.0
454,817,847,1.0
468,817,847,1.0
507,817,847,1.0
511,817,847,1.0
514,817,847,1.0
534,817,847,1.0
536,817,847,1.0
571,817,847,1.0
581,817,847,2.0
584,817,847,1.0
589,817,847,1.0
625,817,847,3.0
652,817,847,2.0
669,817,847,2.0
673,817,847,2.0
679,817,847,1.0
682,817,847,3.0
688,817,847,1.0
694,817,847,1.0
697,817,847,1.0
754,817,847,1.0
803,817,847,2.0
1526,817,847,1.0
4721,817,847,2.0
4728,817,847,1.0
4735,817,847,1.0
4759,817,847,1.0
5850,817,847,1.0
5873,817,847,1.0
5880,817,847,1.0
5883,817,847,1.0
5889,817,847,1.0
13346,817,847,2.0
17695,817,847,1.0
17698,817,847,2.0
17705,817,847,1.0
17709,817,847,1.0
18616,817,847,1.0
18619,817,847,1.0
18796,817,847,1.0
18798,817,847,1.0
30638,817,847,1.0
30640,817,847,13.0
30654,817,847,1.0
30660,817,847,1.0
30663,817,847,1.0
31217,817,847,2.0
31400,817,847,1.0
31402,817,847,1.0
31404,817,847,2.0
31408,817,847,1.0
31417,817,847,1.0
31422,817,847,2.0
31445,817,847,8.0
31459,817,847,1.0
31483,817,847,1.0
31488,817,847,1.0
31498,817,847,1.0
31505,817,847,1.0
31516,817,847,1.0
31537,817,847,1.0
31539,817,847,2.0
31568,817,847,2.0
31572,817,847,1.0
31601,817,847,1.0
31603,817,847,2.0
31608,817,847,1.0
31633,817,847,1.0
31639,817,847,1.0
31649,817,847,1.0
31655,817,847,1.0
31683,817,847,1.0
31692,817,847,1.0
31704,817,847,1.0
31713,817,847,2.0
31747,817,847,1.0
31811,817,847,1.0
31859,817,847,1.0
31862,817,847,1.0
31872,817,847,1.0
31898,817,847,1.0
31901,817,847,1.0
31907,817,847,1.0
31936,817,847,2.0
31948,817,847,1.0
32026,817,847,1.0
32076,817,847,1.0
32107,817,847,1.0
32136,817,847,1.0
32139,817,847,1.0
35305,817,847,1.0
35348,817,847,1.0
35350,817,847,2.0
35353,817,847,1.0
35355,817,847,1.0
35357,817,847,1.0
35677,817,847,3.0
35686,817,847,2.0
35691,817,847,1.0
35694,817,847,2.0
35697,817,847,5.0
35706,817,847,1.0
5846,817,849,2.0
31426,817,849,3.0
31681,817,849,1.0
31943,817,849,1.0
13348,817,860,1.0
31592,817,884,1.0
34974,817,891,1.0
4763,819,821,1.0
4765,819,821,1.0
17317,819,821,1.0
18105,819,821,1.0
18152,819,821,2.0
444,819,822,1.0
1241,819,822,1.0
1823,819,822,1.0
1825,819,822,3.0
1836,819,822,1.0
4334,819,822,2.0
4338,819,822,1.0
4343,819,822,1.0
4359,819,822,1.0
4746,819,822,1.0
4753,819,822,1.0
4755,819,822,1.0
4715,819,824,1.0
4745,819,824,1.0
9031,819,824,1.0
4718,819,849,1.0
4720,819,849,1.0
4729,819,853,1.0
4739,819,853,3.0
18095,819,863,1.0
1634,819,880,3.0
1638,819,880,2.0
1641,819,880,7.0
1649,819,880,1.0
1652,819,880,2.0
1790,819,880,5.0
439,819,882,1.0
5274,819,886,1.0
1810,819,887,1.0
1856,819,887,1.0
9539,819,888,1.0
17725,819,888,1.0
17789,819,888,1.0
17828,819,888,1.0
17853,819,888,1.0
17864,819,888,1.0
17868,819,888,1.0
17872,819,888,1.0
17898,819,888,1.0
17909,819,888,1.0
17912,819,888,3.0
17922,819,888,2.0
17965,819,888,1.0
17969,819,888,1.0
17972,819,888,1.0
17986,819,888,1.0
17990,819,888,1.0
17999,819,888,1.0
18003,819,888,1.0
18007,819,888,2.0
18014,819,888,2.0
18018,819,888,1.0
18036,819,888,1.0
18044,819,888,1.0
18059,819,888,2.0
18082,819,888,3.0
18232,819,888,2.0
18240,819,888,1.0
18252,819,888,2.0
18257,819,888,1.0
18280,819,888,1.0
9079,819,890,1.0
1844,819,895,2.0
1515,821,823,1.0
31402,821,823,1.0
31980,821,823,3.0
31987,821,823,4.0
31992,821,823,1.0
31994,821,823,1.0
31997,821,823,1.0
32000,821,823,1.0
32003,821,823,1.0
32007,821,823,1.0
32009,821,823,3.0
32014,821,823,1.0
32016,821,823,1.0
32018,821,823,1.0
32020,821,823,3.0
32026,821,823,3.0
32032,821,823,1.0
32035,821,823,1.0
32038,821,823,2.0
32043,821,823,3.0
32047,821,823,2.0
32050,821,823,1.0
32054,821,823,3.0
32059,821,823,3.0
32063,821,823,2.0
32066,821,823,1.0
32068,821,823,1.0
32070,821,823,3.0
32075,821,823,3.0
32079,821,823,1.0
32082,821,823,1.0
32085,821,823,2.0
442,821,824,1.0
31641,821,824,1.0
31644,821,824,1.0
31646,821,824,1.0
1147,821,852,1.0
12967,821,854,1.0
439,821,880,2.0
406,821,882,1.0
14031,821,882,1.0
14118,821,883,3.0
31027,821,883,1.0
36078,821,883,1.0
30653,821,884,1.0
443,821,886,1.0
1153,821,886,1.0
6331,821,886,1.0
8639,821,886,4.0
8659,821,886,1.0
9039,821,886,1.0
9041,821,886,1.0
14118,821,886,3.0
31024,821,886,2.0
30660,821,887,1.0
1090,821,888,1.0
9036,821,888,1.0
9066,821,888,1.0
9068,821,888,1.0
9078,821,888,1.0
9080,821,888,1.0
13375,821,888,1.0
13378,821,888,1.0
13386,821,888,1.0
13390,821,888,1.0
13365,821,889,2.0
17316,821,889,1.0
18637,821,889,1.0
8705,821,890,1.0
9025,821,890,2.0
9030,821,890,2.0
9036,821,890,1.0
9048,821,890,1.0
9068,821,890,1.0
9074,821,890,1.0
9077,821,890,1.0
30644,821,890,1.0
30664,821,890,1.0
34597,821,890,1.0
36082,821,890,1.0
30661,821,891,1.0
9050,821,892,1.0
9027,821,893,1.0
9036,821,893,2.0
31450,821,893,1.0
31468,821,893,2.0
31475,821,893,1.0
407,821,894,1.0
17676,821,896,2.0
18267,821,896,4.0
18272,821,896,2.0
30660,821,896,2.0
30664,821,896,1.0
31821,821,896,1.0
9059,821,897,1.0
18090,821,897,1.0
18093,821,897,1.0
34596,821,897,1.0
4343,822,841,1.0
9640,822,849,1.0
35484,822,849,1.0
35486,822,849,1.0
35492,822,849,2.0
8628,822,857,1.0
36072,822,864,2.0
1633,822,880,1.0
1750,822,880,1.0
1797,822,880,1.0
1827,822,880,2.0
1842,822,880,1.0
1846,822,880,1.0
1851,822,880,1.0
30266,822,884,1.0
9545,822,886,1.0
1687,822,887,1.0
1750,822,887,2.0
1819,822,887,1.0
4706,822,887,1.0
1870,822,888,1.0
1872,822,888,1.0
4866,822,888,1.0
8778,822,890,1.0
9053,822,890,1.0
36103,822,897,1.0
36253,822,897,1.0
1526,823,847,1.0
1530,823,847,1.0
5880,823,847,1.0
5887,823,847,1.0
5976,823,847,1.0
13347,823,847,1.0
17685,823,847,1.0
18796,823,847,1.0
30657,823,847,4.0
35353,823,847,1.0
35691,823,847,1.0
416,823,868,1.0
31376,823,887,1.0
415,823,890,1.0
435,823,891,1.0
439,823,893,1.0
585,823,893,1.0
5853,823,893,1.0
31015,823,893,1.0
806,824,849,2.0
1518,824,849,3.0
1522,824,849,1.0
5123,824,849,4.0
5298,824,849,1.0
5322,824,849,6.0
5330,824,849,1.0
5333,824,849,2.0
5339,824,849,1.0
18610,824,880,1.0
18643,824,880,1.0
18797,824,880,1.0
31026,824,880,1.0
18804,824,889,1.0
17693,824,894,1.0
17306,825,826,9.0
18075,825,826,1.0
18105,825,826,1.0
34573,825,826,1.0
34584,825,826,1.0
34590,825,826,1.0
34602,825,826,2.0
34632,825,826,1.0
34671,825,826,1.0
34690,825,826,1.0
34709,825,826,1.0
34716,825,826,1.0
34729,825,826,5.0
34737,825,826,3.0
34748,825,826,1.0
34755,825,826,2.0
34758,825,826,1.0
34760,825,826,5.0
34768,825,826,1.0
34792,825,826,1.0
34794,825,826,2.0
34803,825,826,1.0
34806,825,826,1.0
34810,825,826,2.0
34834,825,826,2.0
34855,825,826,5.0
34866,825,826,1.0
34874,825,826,2.0
34886,825,826,1.0
34892,825,826,1.0
34895,825,826,3.0
34899,825,826,2.0
34902,825,826,1.0
34904,825,826,3.0
34909,825,826,6.0
34927,825,826,2.0
34937,825,826,1.0
34939,825,826,1.0
34995,825,826,1.0
34997,825,826,2.0
35004,825,826,1.0
35006,825,826,3.0
35013,825,826,4.0
35018,825,826,1.0
35020,825,826,1.0
35023,825,826,2.0
35026,825,826,2.0
35031,825,826,1.0
35035,825,826,3.0
35045,825,826,1.0
35047,825,826,1.0
35056,825,826,2.0
35059,825,826,1.0
35062,825,826,3.0
35066,825,826,1.0
35090,825,826,2.0
35105,825,826,2.0
35114,825,826,1.0
35124,825,826,1.0
35136,825,826,1.0
35139,825,826,1.0
35167,825,826,1.0
35169,825,826,2.0
35177,825,826,1.0
35182,825,826,1.0
35220,825,826,1.0
35228,825,826,1.0
35702,825,826,2.0
35705,825,826,1.0
35707,825,826,1.0
35709,825,826,1.0
35713,825,826,1.0
35721,825,826,1.0
35724,825,826,3.0
35728,825,826,1.0
35730,825,826,1.0
35732,825,826,2.0
35735,825,826,10.0
35747,825,826,3.0
35751,825,826,5.0
35757,825,826,1.0
35762,825,826,3.0
35767,825,826,1.0
35769,825,826,2.0
35772,825,826,1.0
35775,825,826,1.0
35777,825,826,3.0
35785,825,826,1.0
35789,825,826,2.0
35792,825,826,1.0
35794,825,826,2.0
35797,825,826,3.0
35814,825,826,3.0
35818,825,826,10.0
35829,825,826,7.0
35840,825,826,1.0
35842,825,826,2.0
35847,825,826,8.0
35867,825,826,1.0
35869,825,826,1.0
35871,825,826,2.0
35876,825,826,5.0
35898,825,826,1.0
35902,825,826,1.0
35906,825,826,1.0
35909,825,826,1.0
35915,825,826,3.0
35919,825,826,2.0
35922,825,826,2.0
35925,825,826,2.0
35928,825,826,2.0
35931,825,826,2.0
35934,825,826,1.0
35937,825,826,2.0
35941,825,826,1.0
35943,825,826,7.0
35953,825,826,1.0
35955,825,826,1.0
35957,825,826,1.0
35960,825,826,2.0
35966,825,826,11.0
35978,825,826,7.0
35989,825,826,1.0
35993,825,826,1.0
35998,825,826,1.0
36007,825,826,1.0
36010,825,826,2.0
36022,825,826,1.0
36024,825,826,3.0
36031,825,826,1.0
36036,825,826,2.0
36063,825,826,1.0
36067,825,826,1.0
36070,825,826,2.0
9784,825,828,2.0
30642,825,828,1.0
9782,825,830,6.0
32117,825,831,1.0
10498,825,832,2.0
13140,825,833,2.0
13150,825,833,1.0
13153,825,833,1.0
13155,825,833,1.0
13161,825,833,3.0
13165,825,833,4.0
13170,825,833,1.0
13178,825,833,1.0
13205,825,833,1.0
13207,825,833,1.0
13209,825,833,1.0
13211,825,833,1.0
13219,825,833,1.0
13229,825,833,3.0
13234,825,833,1.0
13243,825,833,6.0
13253,825,833,2.0
13256,825,833,1.0
13258,825,833,1.0
13264,825,833,1.0
13266,825,833,2.0
13269,825,833,1.0
13272,825,833,1.0
13277,825,833,1.0
13283,825,833,1.0
13286,825,833,2.0
13290,825,833,1.0
13305,825,833,2.0
13317,825,833,1.0
13324,825,833,1.0
13329,825,833,1.0
13336,825,833,2.0
13340,825,833,1.0
13342,825,833,3.0
13397,825,833,2.0
13406,825,833,2.0
13412,825,833,1.0
13415,825,833,1.0
13448,825,833,1.0
13450,825,833,1.0
13456,825,833,1.0
13461,825,833,1.0
13463,825,833,3.0
13477,825,833,1.0
13488,825,833,2.0
13491,825,833,2.0
13499,825,833,1.0
13504,825,833,4.0
13510,825,833,5.0
13516,825,833,1.0
13528,825,833,2.0
13534,825,833,1.0
13537,825,833,1.0
13542,825,833,1.0
13557,825,833,2.0
13569,825,833,4.0
13575,825,833,3.0
13579,825,833,2.0
13582,825,833,1.0
13592,825,833,1.0
13627,825,833,2.0
13649,825,833,1.0
13652,825,833,2.0
13655,825,833,2.0
13658,825,833,2.0
13668,825,833,2.0
13724,825,833,2.0
13727,825,833,1.0
30640,825,833,1.0
30642,825,833,2.0
13753,825,834,1.0
17708,825,836,1.0
18257,825,836,1.0
30449,825,836,1.0
30642,825,836,4.0
13392,825,855,1.0
1160,825,856,3.0
35273,825,857,1.0
9785,825,858,3.0
31772,825,858,1.0
9409,825,860,1.0
18110,825,860,1.0
18260,825,862,1.0
18258,825,866,1.0
30431,825,868,1.0
13374,825,898,1.0
35674,825,1144,13.0
806,826,827,1.0
1092,826,827,2.0
1103,826,827,1.0
1109,826,827,1.0
1112,826,827,3.0
1129,826,827,1.0
1136,826,827,1.0
1150,826,827,2.0
1154,826,827,2.0
1157,826,827,1.0
1160,826,827,2.0
1165,826,827,8.0
1178,826,827,1.0
1180,826,827,4.0
1191,826,827,2.0
1200,826,827,1.0
1202,826,827,11.0
1214,826,827,1.0
1219,826,827,1.0
1221,826,827,2.0
1227,826,827,4.0
1234,826,827,4.0
1242,826,827,3.0
1246,826,827,1.0
1249,826,827,6.0
1258,826,827,3.0
1262,826,827,1.0
1273,826,827,7.0
1286,826,827,1.0
1288,826,827,1.0
1290,826,827,1.0
1292,826,827,1.0
1294,826,827,1.0
1297,826,827,2.0
1300,826,827,3.0
1313,826,827,2.0
1321,826,827,1.0
1323,826,827,1.0
1325,826,827,5.0
1331,826,827,2.0
1335,826,827,1.0
1337,826,827,13.0
1353,826,827,1.0
1355,826,827,6.0
1362,826,827,1.0
1364,826,827,3.0
1369,826,827,5.0
1383,826,827,1.0
1385,826,827,2.0
1392,826,827,2.0
1396,826,827,1.0
1406,826,827,1.0
1410,826,827,1.0
1414,826,827,1.0
1419,826,827,1.0
1421,826,827,1.0
1426,826,827,1.0
1430,826,827,1.0
1435,826,827,1.0
1437,826,827,21.0
1459,826,827,52.0
1512,826,827,10.0
1536,826,827,1.0
1549,826,827,5.0
1828,826,827,1.0
1836,826,827,1.0
1867,826,827,1.0
13683,826,827,2.0
36073,826,827,2.0
447,826,828,1.0
34941,826,828,1.0
435,826,830,3.0
439,826,830,2.0
443,826,830,1.0
1549,826,830,3.0
4759,826,830,2.0
34941,826,831,1.0
4345,826,832,1.0
17724,826,832,1.0
17736,826,832,1.0
30438,826,832,2.0
30442,826,832,8.0
30451,826,832,3.0
30455,826,832,1.0
30458,826,832,1.0
30470,826,832,1.0
30488,826,832,2.0
30492,826,832,1.0
30496,826,832,1.0
30500,826,832,3.0
30504,826,832,2.0
30515,826,832,1.0
30560,826,832,1.0
30562,826,832,1.0
30564,826,832,2.0
30567,826,832,2.0
30582,826,832,1.0
30585,826,832,4.0
30590,826,832,2.0
30594,826,832,1.0
30596,826,832,1.0
30604,826,832,1.0
30606,826,832,2.0
30610,826,832,1.0
30615,826,832,1.0
30617,826,832,3.0
30670,826,832,1.0
30673,826,832,1.0
30678,826,832,2.0
30682,826,832,2.0
30685,826,832,2.0
30689,826,832,2.0
30694,826,832,4.0
30702,826,832,4.0
30707,826,832,2.0
30710,826,832,2.0
30714,826,832,3.0
30718,826,832,5.0
30724,826,832,4.0
30731,826,832,8.0
30740,826,832,2.0
30743,826,832,24.0
30768,826,832,8.0
30777,826,832,4.0
30782,826,832,2.0
30785,826,832,1.0
30787,826,832,21.0
30809,826,832,1.0
30812,826,832,1.0
30814,826,832,1.0
30817,826,832,2.0
30820,826,832,1.0
30829,826,832,1.0
30886,826,832,2.0
30889,826,832,1.0
30901,826,832,1.0
30903,826,832,1.0
30905,826,832,2.0
30910,826,832,1.0
30927,826,832,3.0
30933,826,832,2.0
30937,826,832,5.0
30943,826,832,5.0
30949,826,832,2.0
30952,826,832,7.0
30960,826,832,5.0
30969,826,832,1.0
30971,826,832,1.0
30979,826,832,4.0
31022,826,832,1.0
36074,826,832,1.0
17665,826,834,1.0
4760,826,836,1.0
17306,826,836,1.0
17308,826,836,1.0
17313,826,836,1.0
17711,826,836,1.0
18114,826,836,1.0
30456,826,836,1.0
30678,826,836,2.0
30681,826,836,1.0
30684,826,836,1.0
35702,826,836,1.0
799,826,838,1.0
806,826,838,3.0
810,826,838,1.0
812,826,838,7.0
823,826,838,1.0
834,826,838,2.0
837,826,838,1.0
839,826,838,1.0
842,826,838,1.0
849,826,838,2.0
865,826,838,2.0
869,826,838,1.0
879,826,838,2.0
901,826,838,1.0
905,826,838,1.0
970,826,838,1.0
972,826,838,2.0
17319,826,838,1.0
17393,826,838,5.0
17664,826,838,1.0
18250,826,838,1.0
17510,826,841,1.0
17662,826,841,1.0
34638,826,841,1.0
34644,826,841,2.0
812,826,845,2.0
1180,826,845,1.0
1194,826,845,2.0
1197,826,845,2.0
1223,826,845,3.0
1289,826,845,1.0
1294,826,845,1.0
1305,826,845,2.0
1317,826,845,1.0
1326,826,845,4.0
1332,826,845,2.0
1335,826,845,1.0
1338,826,845,2.0
1360,826,845,3.0
1365,826,845,1.0
1373,826,845,2.0
1383,826,845,1.0
438,826,848,2.0
441,826,848,1.0
443,826,848,1.0
1549,826,848,1.0
807,826,852,14.0
833,826,852,1.0
887,826,852,1.0
932,826,852,1.0
979,826,852,2.0
1521,826,852,1.0
447,826,854,1.0
18114,826,854,1.0
18255,826,854,1.0
4581,826,855,1.0
4767,826,855,1.0
4922,826,855,1.0
12988,826,855,1.0
17669,826,855,1.0
34941,826,855,1.0
411,826,857,1.0
1550,826,857,1.0
1552,826,857,1.0
4708,826,858,2.0
4759,826,858,1.0
12991,826,860,1.0
12995,826,860,1.0
13684,826,860,1.0
17298,826,860,1.0
17303,826,860,1.0
17305,826,860,3.0
17712,826,860,1.0
32110,826,860,1.0
4708,826,862,1.0
4756,826,862,1.0
4759,826,862,1.0
17668,826,863,1.0
35004,826,863,1.0
35007,826,863,2.0
35013,826,863,4.0
35018,826,863,1.0
35020,826,863,1.0
35023,826,863,2.0
35026,826,863,2.0
35031,826,863,1.0
35035,826,863,3.0
35045,826,863,1.0
35056,826,863,2.0
35059,826,863,1.0
35062,826,863,2.0
35105,826,863,2.0
35132,826,863,1.0
35136,826,863,1.0
35139,826,863,1.0
35167,826,863,1.0
35169,826,863,2.0
35177,826,863,1.0
35220,826,863,1.0
5841,826,864,1.0
13349,826,866,1.0
1092,826,867,1.0
5842,826,867,2.0
5849,826,867,1.0
407,826,868,1.0
13752,826,868,1.0
34988,826,869,1.0
36072,826,869,1.0
1222,826,871,1.0
1237,826,871,1.0
1463,826,871,1.0
36071,826,871,1.0
5846,826,873,1.0
35700,826,884,1.0
4710,826,887,1.0
986,826,893,1.0
17705,826,1108,1.0
4751,826,1144,1.0
415,826,1164,1.0
417,826,1164,3.0
4340,826,1164,1.0
12980,826,1164,1.0
13355,826,1164,2.0
432,826,1170,1.0
411,826,1181,6.0
418,826,1181,14.0
13383,826,1181,2.0
13386,826,1181,1.0
17675,826,1181,10.0
17688,826,1181,2.0
17691,826,1181,3.0
17695,826,1181,1.0
30629,826,1181,1.0
30635,826,1181,1.0
30644,826,1181,2.0
30647,826,1181,1.0
30656,826,1181,1.0
34950,826,1181,1.0
34952,826,1181,3.0
34958,826,1181,3.0
34962,826,1181,1.0
34965,826,1181,2.0
34968,826,1181,16.0
431,826,1613,1.0
418,826,1622,2.0
34950,826,1622,1.0
13357,826,1632,1.0
411,826,1651,5.0
429,826,1651,3.0
12976,826,1651,7.0
13383,826,1651,4.0
13388,826,1651,1.0
34949,826,1651,1.0
34971,826,1651,1.0
34973,826,1651,3.0
419,826,1657,2.0
423,826,1657,4.0
428,826,1674,4.0
34953,826,1674,18.0
34973,826,1674,2.0
34976,826,1674,8.0
34983,826,1678,1.0
17704,827,828,1.0
17719,827,828,1.0
18618,827,828,2.0
18624,827,828,1.0
30429,827,828,2.0
30467,827,828,4.0
30503,827,828,1.0
30523,827,828,1.0
30537,827,828,1.0
30540,827,828,1.0
30685,827,828,1.0
30740,827,828,1.0
30745,827,828,1.0
30753,827,828,2.0
30756,827,828,1.0
30759,827,828,1.0
30761,827,828,3.0
30765,827,828,2.0
30769,827,828,1.0
30780,827,828,1.0
30787,827,828,1.0
30789,827,828,1.0
30796,827,828,1.0
30799,827,828,1.0
30801,827,828,2.0
30806,827,828,2.0
30810,827,828,2.0
30813,827,828,1.0
30817,827,828,3.0
30821,827,828,6.0
30830,827,828,1.0
30833,827,828,1.0
30835,827,828,1.0
30845,827,828,1.0
30847,827,828,1.0
30858,827,828,2.0
30862,827,828,1.0
30881,827,828,3.0
30891,827,828,2.0
30895,827,828,1.0
30900,827,828,1.0
30902,827,828,1.0
30905,827,828,1.0
30921,827,828,1.0
30923,827,828,1.0
30929,827,828,2.0
30934,827,828,2.0
30938,827,828,1.0
30940,827,828,1.0
30944,827,828,2.0
30947,827,828,1.0
30961,827,828,1.0
30968,827,828,1.0
30983,827,828,2.0
30991,827,828,2.0
30994,827,828,2.0
30999,827,828,1.0
31002,827,828,1.0
31004,827,828,1.0
31023,827,828,1.0
31031,827,828,1.0
35982,827,828,1.0
35991,827,828,1.0
36009,827,828,1.0
36029,827,828,1.0
36067,827,828,1.0
36074,827,828,1.0
36076,827,828,1.0
36079,827,828,1.0
36082,827,828,1.0
938,827,830,3.0
943,827,830,5.0
1002,827,830,2.0
1023,827,830,1.0
1027,827,830,1.0
1046,827,830,2.0
1050,827,830,1.0
1077,827,830,1.0
1098,827,830,3.0
1104,827,830,1.0
1544,827,830,1.0
1546,827,830,3.0
4743,827,830,1.0
4746,827,830,1.0
4749,827,830,1.0
4751,827,830,1.0
4756,827,830,1.0
4930,827,830,1.0
5241,827,830,1.0
8636,827,830,2.0
9412,827,830,3.0
12976,827,830,1.0
13372,827,830,1.0
13376,827,830,1.0
13406,827,830,1.0
13413,827,830,2.0
13417,827,830,1.0
4715,827,832,1.0
4723,827,832,3.0
4727,827,832,1.0
4729,827,832,1.0
4743,827,832,1.0
4746,827,832,1.0
4749,827,832,4.0
4756,827,832,1.0
4763,827,832,2.0
4948,827,832,3.0
4953,827,832,1.0
4955,827,832,6.0
4965,827,832,1.0
4967,827,832,4.0
4977,827,832,3.0
4984,827,832,1.0
5001,827,832,4.0
5007,827,832,1.0
5010,827,832,6.0
5018,827,832,1.0
5129,827,832,1.0
5131,827,832,1.0
5144,827,832,2.0
5230,827,832,1.0
5237,827,832,1.0
5239,827,832,4.0
5480,827,832,4.0
5486,827,832,1.0
5488,827,832,1.0
5498,827,832,2.0
5511,827,832,1.0
5531,827,832,1.0
5547,827,832,1.0
5550,827,832,6.0
5557,827,832,8.0
5568,827,832,2.0
5572,827,832,1.0
5578,827,832,2.0
5581,827,832,1.0
5590,827,832,2.0
5593,827,832,1.0
5625,827,832,3.0
5661,827,832,1.0
5680,827,832,6.0
5689,827,832,4.0
5694,827,832,2.0
5705,827,832,3.0
5709,827,832,1.0
5711,827,832,2.0
5714,827,832,1.0
5731,827,832,1.0
5737,827,832,2.0
5742,827,832,1.0
5745,827,832,1.0
5752,827,832,3.0
5756,827,832,2.0
5764,827,832,1.0
5766,827,832,1.0
5768,827,832,2.0
5792,827,832,1.0
5797,827,832,2.0
5800,827,832,3.0
5812,827,832,1.0
5819,827,832,1.0
5833,827,832,10.0
8661,827,832,1.0
8666,827,832,1.0
9414,827,832,1.0
9637,827,832,2.0
13347,827,832,3.0
13351,827,832,2.0
13376,827,832,1.0
13412,827,832,1.0
17304,827,832,1.0
17310,827,832,2.0
17701,827,832,3.0
17705,827,832,2.0
17709,827,832,1.0
17721,827,832,1.0
17725,827,832,1.0
17727,827,832,7.0
17737,827,832,1.0
17774,827,832,3.0
17872,827,832,1.0
17906,827,832,1.0
17930,827,832,1.0
17989,827,832,1.0
18062,827,832,4.0
18119,827,832,1.0
18253,827,832,1.0
4930,827,833,1.0
5844,827,833,1.0
8631,827,833,1.0
1046,827,834,2.0
1093,827,834,1.0
4321,827,834,2.0
4353,827,834,1.0
4357,827,834,2.0
4410,827,834,1.0
4440,827,834,1.0
4465,827,834,1.0
4467,827,834,2.0
4473,827,834,2.0
4477,827,834,3.0
4481,827,834,1.0
4483,827,834,1.0
4493,827,834,2.0
4496,827,834,4.0
4501,827,834,1.0
4521,827,834,2.0
4533,827,834,5.0
4540,827,834,1.0
4545,827,834,1.0
4549,827,834,4.0
4554,827,834,1.0
4556,827,834,1.0
4559,827,834,4.0
4580,827,834,2.0
4583,827,834,4.0
4597,827,834,1.0
4609,827,834,1.0
4611,827,834,4.0
4642,827,834,1.0
4654,827,834,1.0
4669,827,834,2.0
4694,827,834,4.0
4701,827,834,1.0
4716,827,834,2.0
4743,827,834,1.0
4746,827,834,1.0
4763,827,834,1.0
4765,827,834,2.0
4844,827,834,1.0
4872,827,834,1.0
4875,827,834,1.0
4886,827,834,1.0
4919,827,834,1.0
4962,827,834,1.0
4981,827,834,1.0
4983,827,834,1.0
4987,827,834,1.0
5002,827,834,1.0
5004,827,834,4.0
5009,827,834,3.0
5014,827,834,4.0
5129,827,834,1.0
5131,827,834,1.0
5137,827,834,1.0
5145,827,834,2.0
5148,827,834,1.0
5186,827,834,2.0
5189,827,834,1.0
5194,827,834,1.0
5205,827,834,1.0
5208,827,834,2.0
5215,827,834,1.0
5217,827,834,1.0
5219,827,834,1.0
5222,827,834,2.0
5227,827,834,1.0
5237,827,834,2.0
5240,827,834,3.0
5480,827,834,3.0
5489,827,834,2.0
5496,827,834,1.0
5498,827,834,1.0
5500,827,834,2.0
5513,827,834,1.0
5516,827,834,1.0
5635,827,834,1.0
5639,827,834,1.0
5651,827,834,1.0
5746,827,834,1.0
5795,827,834,1.0
5809,827,834,2.0
5834,827,834,1.0
9635,827,834,1.0
9637,827,834,2.0
9679,827,834,1.0
9775,827,834,1.0
9786,827,834,1.0
12974,827,834,1.0
13346,827,834,8.0
13364,827,834,1.0
13375,827,834,2.0
13399,827,834,1.0
13404,827,834,1.0
13413,827,834,1.0
13876,827,834,1.0
13880,827,834,4.0
13887,827,834,3.0
13891,827,834,6.0
13908,827,834,1.0
13911,827,834,1.0
13915,827,834,1.0
17318,827,834,1.0
17320,827,834,3.0
17467,827,834,1.0
17470,827,834,2.0
17473,827,834,3.0
17481,827,834,5.0
17487,827,834,2.0
17490,827,834,2.0
17493,827,834,2.0
17498,827,834,1.0
17503,827,834,1.0
17507,827,834,1.0
17509,827,834,1.0
17512,827,834,1.0
17515,827,834,2.0
17662,827,834,1.0
17701,827,834,1.0
17715,827,834,2.0
17725,827,834,1.0
17727,827,834,1.0
17731,827,834,2.0
17737,827,834,4.0
17759,827,834,1.0
17766,827,834,1.0
17776,827,834,1.0
17782,827,834,1.0
17787,827,834,9.0
17824,827,834,1.0
17828,827,834,1.0
17831,827,834,1.0
17837,827,834,1.0
17841,827,834,1.0
17843,827,834,3.0
17849,827,834,1.0
17858,827,834,3.0
17862,827,834,1.0
17870,827,834,2.0
17876,827,834,9.0
17889,827,834,1.0
17900,827,834,2.0
17903,827,834,7.0
17911,827,834,2.0
17917,827,834,2.0
17924,827,834,3.0
17928,827,834,1.0
17930,827,834,1.0
17937,827,834,2.0
17941,827,834,2.0
17946,827,834,2.0
17953,827,834,1.0
17956,827,834,1.0
17965,827,834,1.0
17968,827,834,4.0
17984,827,834,1.0
17987,827,834,2.0
17990,827,834,1.0
17993,827,834,1.0
17995,827,834,1.0
17998,827,834,1.0
18004,827,834,4.0
18009,827,834,1.0
18015,827,834,1.0
18025,827,834,2.0
18028,827,834,1.0
18030,827,834,2.0
18037,827,834,7.0
18047,827,834,1.0
18055,827,834,2.0
18059,827,834,1.0
18061,827,834,1.0
18064,827,834,3.0
18115,827,834,1.0
18117,827,834,4.0
18131,827,834,1.0
18139,827,834,1.0
18157,827,834,1.0
18159,827,834,2.0
18162,827,834,1.0
